sample_id,wall_ts,mono_ts,cell_index,voltage_v,reconstructed,source,pack_voltage_v
5,1786725744.819,617421.031119766,16,3.472999999999999,1,json:calculated,55.63
6,1786725744.819,617422.036697349,1,3.487,0,json:reported,55.63
6,1786725744.819,617422.036697349,2,3.478,0,json:reported,55.63
6,1786725744.819,617422.036697349,3,3.496,0,json:reported,55.63
6,1786725744.819,617422.036697349,4,3.492,0,json:reported,55.63
6,1786725744.819,617422.036697349,5,3.494,0,json:reported,55.63
6,1786725744.819,617422.036697349,6,3.462,0,json:reported,55.63
6,1786725744.819,617422.036697349,7,3.509,0,json:reported,55.63
6,1786725744.819,617422.036697349,8,3.459,0,json:reported,55.63
6,1786725744.819,617422.036697349,9,3.483,0,json:reported,55.63
6,1786725744.819,617422.036697349,10,3.486,0,json:reported,55.63
6,1786725744.819,617422.036697349,11,3.422,0,json:reported,55.63
6,1786725744.819,617422.036697349,12,3.467,0,json:reported,55.63
6,1786725744.819,617422.036697349,13,3.484,0,json:reported,55.63
6,1786725744.819,617422.036697349,14,3.465,0,json:reported,55.63
6,1786725744.819,617422.036697349,15,3.473,0,json:reported,55.63
6,1786725744.819,617422.036697349,16,3.472999999999999,1,json:calculated,55.63
7,1786725744.819,617423.042202225,1,3.487,0,json:reported,55.63
7,1786725744.819,617423.042202225,2,3.478,0,json:reported,55.63
7,1786725744.819,617423.042202225,3,3.496,0,json:reported,55.63
7,1786725744.819,617423.042202225,4,3.492,0,json:reported,55.63
7,1786725744.819,617423.042202225,5,3.494,0,json:reported,55.63
7,1786725744.819,617423.042202225,6,3.462,0,json:reported,55.63
7,1786725744.819,617423.042202225,7,3.509,0,json:reported,55.63
7,1786725744.819,617423.042202225,8,3.459,0,json:reported,55.63
7,1786725744.819,617423.042202225,9,3.483,0,json:reported,55.63
7,1786725744.819,617423.042202225,10,3.486,0,json:reported,55.63
7,1786725744.819,617423.042202225,11,3.422,0,json:reported,55.63
7,1786725744.819,617423.042202225,12,3.467,0,json:reported,55.63
7,1786725744.819,617423.042202225,13,3.484,0,json:reported,55.63
7,1786725744.819,617423.042202225,14,3.465,0,json:reported,55.63
7,1786725744.819,617423.042202225,15,3.473,0,json:reported,55.63
7,1786725744.819,617423.042202225,16,3.472999999999999,1,json:calculated,55.63
8,1786725744.819,617424.057808017,1,3.487,0,json:reported,55.63
8,1786725744.819,617424.057808017,2,3.478,0,json:reported,55.63
8,1786725744.819,617424.057808017,3,3.496,0,json:reported,55.63
8,1786725744.819,617424.057808017,4,3.492,0,json:reported,55.63
8,1786725744.819,617424.057808017,5,3.494,0,json:reported,55.63
8,1786725744.819,617424.057808017,6,3.462,0,json:reported,55.63
8,1786725744.819,617424.057808017,7,3.509,0,json:reported,55.63
8,1786725744.819,617424.057808017,8,3.459,0,json:reported,55.63
8,1786725744.819,617424.057808017,9,3.483,0,json:reported,55.63
8,1786725744.819,617424.057808017,10,3.486,0,json:reported,55.63
8,1786725744.819,617424.057808017,11,3.422,0,json:reported,55.63
8,1786725744.819,617424.057808017,12,3.467,0,json:reported,55.63
8,1786725744.819,617424.057808017,13,3.484,0,json:reported,55.63
8,1786725744.819,617424.057808017,14,3.465,0,json:reported,55.63
8,1786725744.819,617424.057808017,15,3.473,0,json:reported,55.63
8,1786725744.819,617424.057808017,16,3.472999999999999,1,json:calculated,55.63
9,1786725752.544,617425.076481684,1,3.487,0,json:reported,55.64
9,1786725752.544,617425.076481684,2,3.478,0,json:reported,55.64
9,1786725752.544,617425.076481684,3,3.497,0,json:reported,55.64
9,1786725752.544,617425.076481684,4,3.493,0,json:reported,55.64
9,1786725752.544,617425.076481684,5,3.494,0,json:reported,55.64
9,1786725752.544,617425.076481684,6,3.463,0,json:reported,55.64
9,1786725752.544,617425.076481684,7,3.51,0,json:reported,55.64
9,1786725752.544,617425.076481684,8,3.459,0,json:reported,55.64
9,1786725752.544,617425.076481684,9,3.483,0,json:reported,55.64
9,1786725752.544,617425.076481684,10,3.487,0,json:reported,55.64
9,1786725752.544,617425.076481684,11,3.422,0,json:reported,55.64
9,1786725752.544,617425.076481684,12,3.467,0,json:reported,55.64
9,1786725752.544,617425.076481684,13,3.485,0,json:reported,55.64
9,1786725752.544,617425.076481684,14,3.465,0,json:reported,55.64
9,1786725752.544,617425.076481684,15,3.474,0,json:reported,55.64
9,1786725752.544,617425.076481684,16,3.475999999999999,1,json:calculated,55.64
10,1786725752.544,617426.082611185,1,3.487,0,json:reported,55.64
10,1786725752.544,617426.082611185,2,3.478,0,json:reported,55.64
10,1786725752.544,617426.082611185,3,3.497,0,json:reported,55.64
10,1786725752.544,617426.082611185,4,3.493,0,json:reported,55.64
10,1786725752.544,617426.082611185,5,3.494,0,json:reported,55.64
10,1786725752.544,617426.082611185,6,3.463,0,json:reported,55.64
10,1786725752.544,617426.082611185,7,3.51,0,json:reported,55.64
10,1786725752.544,617426.082611185,8,3.459,0,json:reported,55.64
10,1786725752.544,617426.082611185,9,3.483,0,json:reported,55.64
10,1786725752.544,617426.082611185,10,3.487,0,json:reported,55.64
10,1786725752.544,617426.082611185,11,3.422,0,json:reported,55.64
10,1786725752.544,617426.082611185,12,3.467,0,json:reported,55.64
10,1786725752.544,617426.082611185,13,3.485,0,json:reported,55.64
10,1786725752.544,617426.082611185,14,3.465,0,json:reported,55.64
10,1786725752.544,617426.082611185,15,3.474,0,json:reported,55.64
10,1786725752.544,617426.082611185,16,3.475999999999999,1,json:calculated,55.64
11,1786725752.544,617427.09737906,1,3.487,0,json:reported,55.64
11,1786725752.544,617427.09737906,2,3.478,0,json:reported,55.64
11,1786725752.544,617427.09737906,3,3.497,0,json:reported,55.64
11,1786725752.544,617427.09737906,4,3.493,0,json:reported,55.64
11,1786725752.544,617427.09737906,5,3.494,0,json:reported,55.64
11,1786725752.544,617427.09737906,6,3.463,0,json:reported,55.64
11,1786725752.544,617427.09737906,7,3.51,0,json:reported,55.64
11,1786725752.544,617427.09737906,8,3.459,0,json:reported,55.64
11,1786725752.544,617427.09737906,9,3.483,0,json:reported,55.64
11,1786725752.544,617427.09737906,10,3.487,0,json:reported,55.64
11,1786725752.544,617427.09737906,11,3.422,0,json:reported,55.64
11,1786725752.544,617427.09737906,12,3.467,0,json:reported,55.64
11,1786725752.544,617427.09737906,13,3.485,0,json:reported,55.64
11,1786725752.544,617427.09737906,14,3.465,0,json:reported,55.64
11,1786725752.544,617427.09737906,15,3.474,0,json:reported,55.64
11,1786725752.544,617427.09737906,16,3.475999999999999,1,json:calculated,55.64
12,1786725752.544,617428.103263269,1,3.487,0,json:reported,55.64
12,1786725752.544,617428.103263269,2,3.478,0,json:reported,55.64
12,1786725752.544,617428.103263269,3,3.497,0,json:reported,55.64
12,1786725752.544,617428.103263269,4,3.493,0,json:reported,55.64
12,1786725752.544,617428.103263269,5,3.494,0,json:reported,55.64
12,1786725752.544,617428.103263269,6,3.463,0,json:reported,55.64
12,1786725752.544,617428.103263269,7,3.51,0,json:reported,55.64
12,1786725752.544,617428.103263269,8,3.459,0,json:reported,55.64
12,1786725752.544,617428.103263269,9,3.483,0,json:reported,55.64
12,1786725752.544,617428.103263269,10,3.487,0,json:reported,55.64
12,1786725752.544,617428.103263269,11,3.422,0,json:reported,55.64
12,1786725752.544,617428.103263269,12,3.467,0,json:reported,55.64
12,1786725752.544,617428.103263269,13,3.485,0,json:reported,55.64
12,1786725752.544,617428.103263269,14,3.465,0,json:reported,55.64
12,1786725752.544,617428.103263269,15,3.474,0,json:reported,55.64
12,1786725752.544,617428.103263269,16,3.475999999999999,1,json:calculated,55.64
13,1786725752.544,617429.131840103,1,3.487,0,json:reported,55.64
13,1786725752.544,617429.131840103,2,3.478,0,json:reported,55.64
13,1786725752.544,617429.131840103,3,3.497,0,json:reported,55.64
13,1786725752.544,617429.131840103,4,3.493,0,json:reported,55.64
13,1786725752.544,617429.131840103,5,3.494,0,json:reported,55.64
13,1786725752.544,617429.131840103,6,3.463,0,json:reported,55.64
13,1786725752.544,617429.131840103,7,3.51,0,json:reported,55.64
13,1786725752.544,617429.131840103,8,3.459,0,json:reported,55.64
13,1786725752.544,617429.131840103,9,3.483,0,json:reported,55.64
13,1786725752.544,617429.131840103,10,3.487,0,json:reported,55.64
13,1786725752.544,617429.131840103,11,3.422,0,json:reported,55.64
13,1786725752.544,617429.131840103,12,3.467,0,json:reported,55.64
13,1786725752.544,617429.131840103,13,3.485,0,json:reported,55.64
13,1786725752.544,617429.131840103,14,3.465,0,json:reported,55.64
13,1786725752.544,617429.131840103,15,3.474,0,json:reported,55.64
13,1786725752.544,617429.131840103,16,3.475999999999999,1,json:calculated,55.64
14,1786725752.544,617430.139999478,1,3.487,0,json:reported,55.64
14,1786725752.544,617430.139999478,2,3.478,0,json:reported,55.64
14,1786725752.544,617430.139999478,3,3.497,0,json:reported,55.64
14,1786725752.544,617430.139999478,4,3.493,0,json:reported,55.64
14,1786725752.544,617430.139999478,5,3.494,0,json:reported,55.64
14,1786725752.544,617430.139999478,6,3.463,0,json:reported,55.64
14,1786725752.544,617430.139999478,7,3.51,0,json:reported,55.64
14,1786725752.544,617430.139999478,8,3.459,0,json:reported,55.64
14,1786725752.544,617430.139999478,9,3.483,0,json:reported,55.64
14,1786725752.544,617430.139999478,10,3.487,0,json:reported,55.64
14,1786725752.544,617430.139999478,11,3.422,0,json:reported,55.64
14,1786725752.544,617430.139999478,12,3.467,0,json:reported,55.64
14,1786725752.544,617430.139999478,13,3.485,0,json:reported,55.64
14,1786725752.544,617430.139999478,14,3.465,0,json:reported,55.64
14,1786725752.544,617430.139999478,15,3.474,0,json:reported,55.64
14,1786725752.544,617430.139999478,16,3.475999999999999,1,json:calculated,55.64
15,1786725752.544,617431.156771312,1,3.487,0,json:reported,55.64
15,1786725752.544,617431.156771312,2,3.478,0,json:reported,55.64
15,1786725752.544,617431.156771312,3,3.497,0,json:reported,55.64
15,1786725752.544,617431.156771312,4,3.493,0,json:reported,55.64
15,1786725752.544,617431.156771312,5,3.494,0,json:reported,55.64
15,1786725752.544,617431.156771312,6,3.463,0,json:reported,55.64
15,1786725752.544,617431.156771312,7,3.51,0,json:reported,55.64
15,1786725752.544,617431.156771312,8,3.459,0,json:reported,55.64
15,1786725752.544,617431.156771312,9,3.483,0,json:reported,55.64
15,1786725752.544,617431.156771312,10,3.487,0,json:reported,55.64
15,1786725752.544,617431.156771312,11,3.422,0,json:reported,55.64
15,1786725752.544,617431.156771312,12,3.467,0,json:reported,55.64
15,1786725752.544,617431.156771312,13,3.485,0,json:reported,55.64
15,1786725752.544,617431.156771312,14,3.465,0,json:reported,55.64
15,1786725752.544,617431.156771312,15,3.474,0,json:reported,55.64
15,1786725752.544,617431.156771312,16,3.475999999999999,1,json:calculated,55.64
16,1786725752.544,617432.168424896,1,3.487,0,json:reported,55.64
16,1786725752.544,617432.168424896,2,3.478,0,json:reported,55.64
16,1786725752.544,617432.168424896,3,3.497,0,json:reported,55.64
16,1786725752.544,617432.168424896,4,3.493,0,json:reported,55.64
16,1786725752.544,617432.168424896,5,3.494,0,json:reported,55.64
16,1786725752.544,617432.168424896,6,3.463,0,json:reported,55.64
16,1786725752.544,617432.168424896,7,3.51,0,json:reported,55.64
16,1786725752.544,617432.168424896,8,3.459,0,json:reported,55.64
16,1786725752.544,617432.168424896,9,3.483,0,json:reported,55.64
16,1786725752.544,617432.168424896,10,3.487,0,json:reported,55.64
16,1786725752.544,617432.168424896,11,3.422,0,json:reported,55.64
16,1786725752.544,617432.168424896,12,3.467,0,json:reported,55.64
16,1786725752.544,617432.168424896,13,3.485,0,json:reported,55.64
16,1786725752.544,617432.168424896,14,3.465,0,json:reported,55.64
16,1786725752.544,617432.168424896,15,3.474,0,json:reported,55.64
16,1786725752.544,617432.168424896,16,3.475999999999999,1,json:calculated,55.64
17,1786725760.76,617433.193136563,1,3.488,0,json:reported,55.65
17,1786725760.76,617433.193136563,2,3.479,0,json:reported,55.65
17,1786725760.76,617433.193136563,3,3.498,0,json:reported,55.65
17,1786725760.76,617433.193136563,4,3.493,0,json:reported,55.65
17,1786725760.76,617433.193136563,5,3.495,0,json:reported,55.65
17,1786725760.76,617433.193136563,6,3.463,0,json:reported,55.65
17,1786725760.76,617433.193136563,7,3.511,0,json:reported,55.65
17,1786725760.76,617433.193136563,8,3.46,0,json:reported,55.65
17,1786725760.76,617433.193136563,9,3.484,0,json:reported,55.65
17,1786725760.76,617433.193136563,10,3.487,0,json:reported,55.65
17,1786725760.76,617433.193136563,11,3.422,0,json:reported,55.65
17,1786725760.76,617433.193136563,12,3.468,0,json:reported,55.65
17,1786725760.76,617433.193136563,13,3.486,0,json:reported,55.65
17,1786725760.76,617433.193136563,14,3.466,0,json:reported,55.65
17,1786725760.76,617433.193136563,15,3.474,0,json:reported,55.65
17,1786725760.76,617433.193136563,16,3.475999999999999,1,json:calculated,55.65
18,1786725760.76,617434.19975623,1,3.488,0,json:reported,55.65
18,1786725760.76,617434.19975623,2,3.479,0,json:reported,55.65
18,1786725760.76,617434.19975623,3,3.498,0,json:reported,55.65
18,1786725760.76,617434.19975623,4,3.493,0,json:reported,55.65
18,1786725760.76,617434.19975623,5,3.495,0,json:reported,55.65
18,1786725760.76,617434.19975623,6,3.463,0,json:reported,55.65
18,1786725760.76,617434.19975623,7,3.511,0,json:reported,55.65
18,1786725760.76,617434.19975623,8,3.46,0,json:reported,55.65
18,1786725760.76,617434.19975623,9,3.484,0,json:reported,55.65
18,1786725760.76,617434.19975623,10,3.487,0,json:reported,55.65
18,1786725760.76,617434.19975623,11,3.422,0,json:reported,55.65
18,1786725760.76,617434.19975623,12,3.468,0,json:reported,55.65
18,1786725760.76,617434.19975623,13,3.486,0,json:reported,55.65
18,1786725760.76,617434.19975623,14,3.466,0,json:reported,55.65
18,1786725760.76,617434.19975623,15,3.474,0,json:reported,55.65
18,1786725760.76,617434.19975623,16,3.475999999999999,1,json:calculated,55.65
19,1786725760.76,617435.208278689,1,3.488,0,json:reported,55.65
19,1786725760.76,617435.208278689,2,3.479,0,json:reported,55.65
19,1786725760.76,617435.208278689,3,3.498,0,json:reported,55.65
19,1786725760.76,617435.208278689,4,3.493,0,json:reported,55.65
19,1786725760.76,617435.208278689,5,3.495,0,json:reported,55.65
19,1786725760.76,617435.208278689,6,3.463,0,json:reported,55.65
19,1786725760.76,617435.208278689,7,3.511,0,json:reported,55.65
19,1786725760.76,617435.208278689,8,3.46,0,json:reported,55.65
19,1786725760.76,617435.208278689,9,3.484,0,json:reported,55.65
19,1786725760.76,617435.208278689,10,3.487,0,json:reported,55.65
19,1786725760.76,617435.208278689,11,3.422,0,json:reported,55.65
19,1786725760.76,617435.208278689,12,3.468,0,json:reported,55.65
19,1786725760.76,617435.208278689,13,3.486,0,json:reported,55.65
19,1786725760.76,617435.208278689,14,3.466,0,json:reported,55.65
19,1786725760.76,617435.208278689,15,3.474,0,json:reported,55.65
19,1786725760.76,617435.208278689,16,3.475999999999999,1,json:calculated,55.65
20,1786725760.76,617436.230457606,1,3.488,0,json:reported,55.65
20,1786725760.76,617436.230457606,2,3.479,0,json:reported,55.65
20,1786725760.76,617436.230457606,3,3.498,0,json:reported,55.65
20,1786725760.76,617436.230457606,4,3.493,0,json:reported,55.65
20,1786725760.76,617436.230457606,5,3.495,0,json:reported,55.65
20,1786725760.76,617436.230457606,6,3.463,0,json:reported,55.65
20,1786725760.76,617436.230457606,7,3.511,0,json:reported,55.65
20,1786725760.76,617436.230457606,8,3.46,0,json:reported,55.65
20,1786725760.76,617436.230457606,9,3.484,0,json:reported,55.65
20,1786725760.76,617436.230457606,10,3.487,0,json:reported,55.65
20,1786725760.76,617436.230457606,11,3.422,0,json:reported,55.65
20,1786725760.76,617436.230457606,12,3.468,0,json:reported,55.65
20,1786725760.76,617436.230457606,13,3.486,0,json:reported,55.65
20,1786725760.76,617436.230457606,14,3.466,0,json:reported,55.65
20,1786725760.76,617436.230457606,15,3.474,0,json:reported,55.65
20,1786725760.76,617436.230457606,16,3.475999999999999,1,json:calculated,55.65
21,1786725760.76,617437.236593773,1,3.488,0,json:reported,55.65
21,1786725760.76,617437.236593773,2,3.479,0,json:reported,55.65
21,1786725760.76,617437.236593773,3,3.498,0,json:reported,55.65
21,1786725760.76,617437.236593773,4,3.493,0,json:reported,55.65
21,1786725760.76,617437.236593773,5,3.495,0,json:reported,55.65
21,1786725760.76,617437.236593773,6,3.463,0,json:reported,55.65
21,1786725760.76,617437.236593773,7,3.511,0,json:reported,55.65
21,1786725760.76,617437.236593773,8,3.46,0,json:reported,55.65
21,1786725760.76,617437.236593773,9,3.484,0,json:reported,55.65
21,1786725760.76,617437.236593773,10,3.487,0,json:reported,55.65
21,1786725760.76,617437.236593773,11,3.422,0,json:reported,55.65
21,1786725760.76,617437.236593773,12,3.468,0,json:reported,55.65
21,1786725760.76,617437.236593773,13,3.486,0,json:reported,55.65
21,1786725760.76,617437.236593773,14,3.466,0,json:reported,55.65
21,1786725760.76,617437.236593773,15,3.474,0,json:reported,55.65
21,1786725760.76,617437.236593773,16,3.475999999999999,1,json:calculated,55.65
22,1786725760.76,617438.245778274,1,3.488,0,json:reported,55.65
22,1786725760.76,617438.245778274,2,3.479,0,json:reported,55.65
22,1786725760.76,617438.245778274,3,3.498,0,json:reported,55.65
22,1786725760.76,617438.245778274,4,3.493,0,json:reported,55.65
22,1786725760.76,617438.245778274,5,3.495,0,json:reported,55.65
22,1786725760.76,617438.245778274,6,3.463,0,json:reported,55.65
22,1786725760.76,617438.245778274,7,3.511,0,json:reported,55.65
22,1786725760.76,617438.245778274,8,3.46,0,json:reported,55.65
22,1786725760.76,617438.245778274,9,3.484,0,json:reported,55.65
22,1786725760.76,617438.245778274,10,3.487,0,json:reported,55.65
22,1786725760.76,617438.245778274,11,3.422,0,json:reported,55.65
22,1786725760.76,617438.245778274,12,3.468,0,json:reported,55.65
22,1786725760.76,617438.245778274,13,3.486,0,json:reported,55.65
22,1786725760.76,617438.245778274,14,3.466,0,json:reported,55.65
22,1786725760.76,617438.245778274,15,3.474,0,json:reported,55.65
22,1786725760.76,617438.245778274,16,3.475999999999999,1,json:calculated,55.65
23,1786725760.76,617439.257399608,1,3.488,0,json:reported,55.65
23,1786725760.76,617439.257399608,2,3.479,0,json:reported,55.65
23,1786725760.76,617439.257399608,3,3.498,0,json:reported,55.65
23,1786725760.76,617439.257399608,4,3.493,0,json:reported,55.65
23,1786725760.76,617439.257399608,5,3.495,0,json:reported,55.65
23,1786725760.76,617439.257399608,6,3.463,0,json:reported,55.65
23,1786725760.76,617439.257399608,7,3.511,0,json:reported,55.65
23,1786725760.76,617439.257399608,8,3.46,0,json:reported,55.65
23,1786725760.76,617439.257399608,9,3.484,0,json:reported,55.65
23,1786725760.76,617439.257399608,10,3.487,0,json:reported,55.65
23,1786725760.76,617439.257399608,11,3.422,0,json:reported,55.65
23,1786725760.76,617439.257399608,12,3.468,0,json:reported,55.65
23,1786725760.76,617439.257399608,13,3.486,0,json:reported,55.65
23,1786725760.76,617439.257399608,14,3.466,0,json:reported,55.65
23,1786725760.76,617439.257399608,15,3.474,0,json:reported,55.65
23,1786725760.76,617439.257399608,16,3.475999999999999,1,json:calculated,55.65
24,1786725760.76,617440.263388275,1,3.488,0,json:reported,55.65
24,1786725760.76,617440.263388275,2,3.479,0,json:reported,55.65
24,1786725760.76,617440.263388275,3,3.498,0,json:reported,55.65
24,1786725760.76,617440.263388275,4,3.493,0,json:reported,55.65
24,1786725760.76,617440.263388275,5,3.495,0,json:reported,55.65
24,1786725760.76,617440.263388275,6,3.463,0,json:reported,55.65
24,1786725760.76,617440.263388275,7,3.511,0,json:reported,55.65
24,1786725760.76,617440.263388275,8,3.46,0,json:reported,55.65
24,1786725760.76,617440.263388275,9,3.484,0,json:reported,55.65
24,1786725760.76,617440.263388275,10,3.487,0,json:reported,55.65
24,1786725760.76,617440.263388275,11,3.422,0,json:reported,55.65
24,1786725760.76,617440.263388275,12,3.468,0,json:reported,55.65
24,1786725760.76,617440.263388275,13,3.486,0,json:reported,55.65
24,1786725760.76,617440.263388275,14,3.466,0,json:reported,55.65
24,1786725760.76,617440.263388275,15,3.474,0,json:reported,55.65
24,1786725760.76,617440.263388275,16,3.475999999999999,1,json:calculated,55.65
25,1786725768.997,617441.278727609,1,3.489,0,json:reported,55.66
25,1786725768.997,617441.278727609,2,3.48,0,json:reported,55.66
25,1786725768.997,617441.278727609,3,3.498,0,json:reported,55.66
25,1786725768.997,617441.278727609,4,3.494,0,json:reported,55.66
25,1786725768.997,617441.278727609,5,3.496,0,json:reported,55.66
25,1786725768.997,617441.278727609,6,3.464,0,json:reported,55.66
25,1786725768.997,617441.278727609,7,3.511,0,json:reported,55.66
25,1786725768.997,617441.278727609,8,3.46,0,json:reported,55.66
25,1786725768.997,617441.278727609,9,3.484,0,json:reported,55.66
25,1786725768.997,617441.278727609,10,3.488,0,json:reported,55.66
25,1786725768.997,617441.278727609,11,3.423,0,json:reported,55.66
25,1786725768.997,617441.278727609,12,3.469,0,json:reported,55.66
25,1786725768.997,617441.278727609,13,3.486,0,json:reported,55.66
25,1786725768.997,617441.278727609,14,3.466,0,json:reported,55.66
25,1786725768.997,617441.278727609,15,3.475,0,json:reported,55.66
25,1786725768.997,617441.278727609,16,3.4769999999999968,1,json:calculated,55.66
26,1786725768.997,617442.293313901,1,3.489,0,json:reported,55.66
26,1786725768.997,617442.293313901,2,3.48,0,json:reported,55.66
26,1786725768.997,617442.293313901,3,3.498,0,json:reported,55.66
26,1786725768.997,617442.293313901,4,3.494,0,json:reported,55.66
26,1786725768.997,617442.293313901,5,3.496,0,json:reported,55.66
26,1786725768.997,617442.293313901,6,3.464,0,json:reported,55.66
26,1786725768.997,617442.293313901,7,3.511,0,json:reported,55.66
26,1786725768.997,617442.293313901,8,3.46,0,json:reported,55.66
26,1786725768.997,617442.293313901,9,3.484,0,json:reported,55.66
26,1786725768.997,617442.293313901,10,3.488,0,json:reported,55.66
26,1786725768.997,617442.293313901,11,3.423,0,json:reported,55.66
26,1786725768.997,617442.293313901,12,3.469,0,json:reported,55.66
26,1786725768.997,617442.293313901,13,3.486,0,json:reported,55.66
26,1786725768.997,617442.293313901,14,3.466,0,json:reported,55.66
26,1786725768.997,617442.293313901,15,3.475,0,json:reported,55.66
26,1786725768.997,617442.293313901,16,3.4769999999999968,1,json:calculated,55.66
27,1786725768.997,617443.298524693,1,3.489,0,json:reported,55.66
