sample_id,wall_ts,mono_ts,cell_index,voltage_v,reconstructed,source,pack_voltage_v
3,1786717959.648,609638.701939847,12,3.391,0,json:reported,54.32
3,1786717959.648,609638.701939847,13,3.399,0,json:reported,54.32
3,1786717959.648,609638.701939847,14,3.391,0,json:reported,54.32
3,1786717959.648,609638.701939847,15,3.395,0,json:reported,54.32
3,1786717959.648,609638.701939847,16,3.3939999999999984,1,json:calculated,54.32
4,1786717967.749,609639.707852847,1,3.398,0,json:reported,54.32
4,1786717967.749,609639.707852847,2,3.396,0,json:reported,54.32
4,1786717967.749,609639.707852847,3,3.404,0,json:reported,54.32
4,1786717967.749,609639.707852847,4,3.402,0,json:reported,54.32
4,1786717967.749,609639.707852847,5,3.403,0,json:reported,54.32
4,1786717967.749,609639.707852847,6,3.388,0,json:reported,54.32
4,1786717967.749,609639.707852847,7,3.408,0,json:reported,54.32
4,1786717967.749,609639.707852847,8,3.387,0,json:reported,54.32
4,1786717967.749,609639.707852847,9,3.398,0,json:reported,54.32
4,1786717967.749,609639.707852847,10,3.4,0,json:reported,54.32
4,1786717967.749,609639.707852847,11,3.369,0,json:reported,54.32
4,1786717967.749,609639.707852847,12,3.391,0,json:reported,54.32
4,1786717967.749,609639.707852847,13,3.4,0,json:reported,54.32
4,1786717967.749,609639.707852847,14,3.391,0,json:reported,54.32
4,1786717967.749,609639.707852847,15,3.395,0,json:reported,54.32
4,1786717967.749,609639.707852847,16,3.3900000000000006,1,json:calculated,54.32
5,1786717967.749,609640.727799514,1,3.398,0,json:reported,54.32
5,1786717967.749,609640.727799514,2,3.396,0,json:reported,54.32
5,1786717967.749,609640.727799514,3,3.404,0,json:reported,54.32
5,1786717967.749,609640.727799514,4,3.402,0,json:reported,54.32
5,1786717967.749,609640.727799514,5,3.403,0,json:reported,54.32
5,1786717967.749,609640.727799514,6,3.388,0,json:reported,54.32
5,1786717967.749,609640.727799514,7,3.408,0,json:reported,54.32
5,1786717967.749,609640.727799514,8,3.387,0,json:reported,54.32
5,1786717967.749,609640.727799514,9,3.398,0,json:reported,54.32
5,1786717967.749,609640.727799514,10,3.4,0,json:reported,54.32
5,1786717967.749,609640.727799514,11,3.369,0,json:reported,54.32
5,1786717967.749,609640.727799514,12,3.391,0,json:reported,54.32
5,1786717967.749,609640.727799514,13,3.4,0,json:reported,54.32
5,1786717967.749,609640.727799514,14,3.391,0,json:reported,54.32
5,1786717967.749,609640.727799514,15,3.395,0,json:reported,54.32
5,1786717967.749,609640.727799514,16,3.3900000000000006,1,json:calculated,54.32
6,1786717967.749,609641.745518223,1,3.398,0,json:reported,54.32
6,1786717967.749,609641.745518223,2,3.396,0,json:reported,54.32
6,1786717967.749,609641.745518223,3,3.404,0,json:reported,54.32
6,1786717967.749,609641.745518223,4,3.402,0,json:reported,54.32
6,1786717967.749,609641.745518223,5,3.403,0,json:reported,54.32
6,1786717967.749,609641.745518223,6,3.388,0,json:reported,54.32
6,1786717967.749,609641.745518223,7,3.408,0,json:reported,54.32
6,1786717967.749,609641.745518223,8,3.387,0,json:reported,54.32
6,1786717967.749,609641.745518223,9,3.398,0,json:reported,54.32
6,1786717967.749,609641.745518223,10,3.4,0,json:reported,54.32
6,1786717967.749,609641.745518223,11,3.369,0,json:reported,54.32
6,1786717967.749,609641.745518223,12,3.391,0,json:reported,54.32
6,1786717967.749,609641.745518223,13,3.4,0,json:reported,54.32
6,1786717967.749,609641.745518223,14,3.391,0,json:reported,54.32
6,1786717967.749,609641.745518223,15,3.395,0,json:reported,54.32
6,1786717967.749,609641.745518223,16,3.3900000000000006,1,json:calculated,54.32
7,1786717967.749,609642.756383682,1,3.398,0,json:reported,54.32
7,1786717967.749,609642.756383682,2,3.396,0,json:reported,54.32
7,1786717967.749,609642.756383682,3,3.404,0,json:reported,54.32
7,1786717967.749,609642.756383682,4,3.402,0,json:reported,54.32
7,1786717967.749,609642.756383682,5,3.403,0,json:reported,54.32
7,1786717967.749,609642.756383682,6,3.388,0,json:reported,54.32
7,1786717967.749,609642.756383682,7,3.408,0,json:reported,54.32
7,1786717967.749,609642.756383682,8,3.387,0,json:reported,54.32
7,1786717967.749,609642.756383682,9,3.398,0,json:reported,54.32
7,1786717967.749,609642.756383682,10,3.4,0,json:reported,54.32
7,1786717967.749,609642.756383682,11,3.369,0,json:reported,54.32
7,1786717967.749,609642.756383682,12,3.391,0,json:reported,54.32
7,1786717967.749,609642.756383682,13,3.4,0,json:reported,54.32
7,1786717967.749,609642.756383682,14,3.391,0,json:reported,54.32
7,1786717967.749,609642.756383682,15,3.395,0,json:reported,54.32
7,1786717967.749,609642.756383682,16,3.3900000000000006,1,json:calculated,54.32
8,1786717967.749,609643.764551557,1,3.398,0,json:reported,54.32
8,1786717967.749,609643.764551557,2,3.396,0,json:reported,54.32
8,1786717967.749,609643.764551557,3,3.404,0,json:reported,54.32
8,1786717967.749,609643.764551557,4,3.402,0,json:reported,54.32
8,1786717967.749,609643.764551557,5,3.403,0,json:reported,54.32
8,1786717967.749,609643.764551557,6,3.388,0,json:reported,54.32
8,1786717967.749,609643.764551557,7,3.408,0,json:reported,54.32
8,1786717967.749,609643.764551557,8,3.387,0,json:reported,54.32
8,1786717967.749,609643.764551557,9,3.398,0,json:reported,54.32
8,1786717967.749,609643.764551557,10,3.4,0,json:reported,54.32
8,1786717967.749,609643.764551557,11,3.369,0,json:reported,54.32
8,1786717967.749,609643.764551557,12,3.391,0,json:reported,54.32
8,1786717967.749,609643.764551557,13,3.4,0,json:reported,54.32
8,1786717967.749,609643.764551557,14,3.391,0,json:reported,54.32
8,1786717967.749,609643.764551557,15,3.395,0,json:reported,54.32
8,1786717967.749,609643.764551557,16,3.3900000000000006,1,json:calculated,54.32
9,1786717967.749,609644.769611225,1,3.398,0,json:reported,54.32
9,1786717967.749,609644.769611225,2,3.396,0,json:reported,54.32
9,1786717967.749,609644.769611225,3,3.404,0,json:reported,54.32
9,1786717967.749,609644.769611225,4,3.402,0,json:reported,54.32
9,1786717967.749,609644.769611225,5,3.403,0,json:reported,54.32
9,1786717967.749,609644.769611225,6,3.388,0,json:reported,54.32
9,1786717967.749,609644.769611225,7,3.408,0,json:reported,54.32
9,1786717967.749,609644.769611225,8,3.387,0,json:reported,54.32
9,1786717967.749,609644.769611225,9,3.398,0,json:reported,54.32
9,1786717967.749,609644.769611225,10,3.4,0,json:reported,54.32
9,1786717967.749,609644.769611225,11,3.369,0,json:reported,54.32
9,1786717967.749,609644.769611225,12,3.391,0,json:reported,54.32
9,1786717967.749,609644.769611225,13,3.4,0,json:reported,54.32
9,1786717967.749,609644.769611225,14,3.391,0,json:reported,54.32
9,1786717967.749,609644.769611225,15,3.395,0,json:reported,54.32
9,1786717967.749,609644.769611225,16,3.3900000000000006,1,json:calculated,54.32
10,1786717967.749,609645.8043671,1,3.398,0,json:reported,54.32
10,1786717967.749,609645.8043671,2,3.396,0,json:reported,54.32
10,1786717967.749,609645.8043671,3,3.404,0,json:reported,54.32
10,1786717967.749,609645.8043671,4,3.402,0,json:reported,54.32
10,1786717967.749,609645.8043671,5,3.403,0,json:reported,54.32
10,1786717967.749,609645.8043671,6,3.388,0,json:reported,54.32
10,1786717967.749,609645.8043671,7,3.408,0,json:reported,54.32
10,1786717967.749,609645.8043671,8,3.387,0,json:reported,54.32
10,1786717967.749,609645.8043671,9,3.398,0,json:reported,54.32
10,1786717967.749,609645.8043671,10,3.4,0,json:reported,54.32
10,1786717967.749,609645.8043671,11,3.369,0,json:reported,54.32
10,1786717967.749,609645.8043671,12,3.391,0,json:reported,54.32
10,1786717967.749,609645.8043671,13,3.4,0,json:reported,54.32
10,1786717967.749,609645.8043671,14,3.391,0,json:reported,54.32
10,1786717967.749,609645.8043671,15,3.395,0,json:reported,54.32
10,1786717967.749,609645.8043671,16,3.3900000000000006,1,json:calculated,54.32
11,1786717967.749,609646.833438476,1,3.398,0,json:reported,54.32
11,1786717967.749,609646.833438476,2,3.396,0,json:reported,54.32
11,1786717967.749,609646.833438476,3,3.404,0,json:reported,54.32
11,1786717967.749,609646.833438476,4,3.402,0,json:reported,54.32
11,1786717967.749,609646.833438476,5,3.403,0,json:reported,54.32
11,1786717967.749,609646.833438476,6,3.388,0,json:reported,54.32
11,1786717967.749,609646.833438476,7,3.408,0,json:reported,54.32
11,1786717967.749,609646.833438476,8,3.387,0,json:reported,54.32
11,1786717967.749,609646.833438476,9,3.398,0,json:reported,54.32
11,1786717967.749,609646.833438476,10,3.4,0,json:reported,54.32
11,1786717967.749,609646.833438476,11,3.369,0,json:reported,54.32
11,1786717967.749,609646.833438476,12,3.391,0,json:reported,54.32
11,1786717967.749,609646.833438476,13,3.4,0,json:reported,54.32
11,1786717967.749,609646.833438476,14,3.391,0,json:reported,54.32
11,1786717967.749,609646.833438476,15,3.395,0,json:reported,54.32
11,1786717967.749,609646.833438476,16,3.3900000000000006,1,json:calculated,54.32
12,1786717975.801,609647.847025184,1,3.398,0,json:reported,54.32
12,1786717975.801,609647.847025184,2,3.397,0,json:reported,54.32
12,1786717975.801,609647.847025184,3,3.404,0,json:reported,54.32
12,1786717975.801,609647.847025184,4,3.402,0,json:reported,54.32
12,1786717975.801,609647.847025184,5,3.403,0,json:reported,54.32
12,1786717975.801,609647.847025184,6,3.388,0,json:reported,54.32
12,1786717975.801,609647.847025184,7,3.408,0,json:reported,54.32
12,1786717975.801,609647.847025184,8,3.387,0,json:reported,54.32
12,1786717975.801,609647.847025184,9,3.398,0,json:reported,54.32
12,1786717975.801,609647.847025184,10,3.4,0,json:reported,54.32
12,1786717975.801,609647.847025184,11,3.369,0,json:reported,54.32
12,1786717975.801,609647.847025184,12,3.391,0,json:reported,54.32
12,1786717975.801,609647.847025184,13,3.4,0,json:reported,54.32
12,1786717975.801,609647.847025184,14,3.391,0,json:reported,54.32
12,1786717975.801,609647.847025184,15,3.395,0,json:reported,54.32
12,1786717975.801,609647.847025184,16,3.389000000000003,1,json:calculated,54.32
13,1786717975.801,609648.853056768,1,3.398,0,json:reported,54.32
13,1786717975.801,609648.853056768,2,3.397,0,json:reported,54.32
13,1786717975.801,609648.853056768,3,3.404,0,json:reported,54.32
13,1786717975.801,609648.853056768,4,3.402,0,json:reported,54.32
13,1786717975.801,609648.853056768,5,3.403,0,json:reported,54.32
13,1786717975.801,609648.853056768,6,3.388,0,json:reported,54.32
13,1786717975.801,609648.853056768,7,3.408,0,json:reported,54.32
13,1786717975.801,609648.853056768,8,3.387,0,json:reported,54.32
13,1786717975.801,609648.853056768,9,3.398,0,json:reported,54.32
13,1786717975.801,609648.853056768,10,3.4,0,json:reported,54.32
13,1786717975.801,609648.853056768,11,3.369,0,json:reported,54.32
13,1786717975.801,609648.853056768,12,3.391,0,json:reported,54.32
13,1786717975.801,609648.853056768,13,3.4,0,json:reported,54.32
13,1786717975.801,609648.853056768,14,3.391,0,json:reported,54.32
13,1786717975.801,609648.853056768,15,3.395,0,json:reported,54.32
13,1786717975.801,609648.853056768,16,3.389000000000003,1,json:calculated,54.32
14,1786717975.801,609649.865180685,1,3.398,0,json:reported,54.32
14,1786717975.801,609649.865180685,2,3.397,0,json:reported,54.32
14,1786717975.801,609649.865180685,3,3.404,0,json:reported,54.32
14,1786717975.801,609649.865180685,4,3.402,0,json:reported,54.32
14,1786717975.801,609649.865180685,5,3.403,0,json:reported,54.32
14,1786717975.801,609649.865180685,6,3.388,0,json:reported,54.32
14,1786717975.801,609649.865180685,7,3.408,0,json:reported,54.32
14,1786717975.801,609649.865180685,8,3.387,0,json:reported,54.32
14,1786717975.801,609649.865180685,9,3.398,0,json:reported,54.32
14,1786717975.801,609649.865180685,10,3.4,0,json:reported,54.32
14,1786717975.801,609649.865180685,11,3.369,0,json:reported,54.32
14,1786717975.801,609649.865180685,12,3.391,0,json:reported,54.32
14,1786717975.801,609649.865180685,13,3.4,0,json:reported,54.32
14,1786717975.801,609649.865180685,14,3.391,0,json:reported,54.32
14,1786717975.801,609649.865180685,15,3.395,0,json:reported,54.32
14,1786717975.801,609649.865180685,16,3.389000000000003,1,json:calculated,54.32
15,1786717975.801,609650.879554477,1,3.398,0,json:reported,54.32
15,1786717975.801,609650.879554477,2,3.397,0,json:reported,54.32
15,1786717975.801,609650.879554477,3,3.404,0,json:reported,54.32
15,1786717975.801,609650.879554477,4,3.402,0,json:reported,54.32
15,1786717975.801,609650.879554477,5,3.403,0,json:reported,54.32
15,1786717975.801,609650.879554477,6,3.388,0,json:reported,54.32
15,1786717975.801,609650.879554477,7,3.408,0,json:reported,54.32
15,1786717975.801,609650.879554477,8,3.387,0,json:reported,54.32
15,1786717975.801,609650.879554477,9,3.398,0,json:reported,54.32
15,1786717975.801,609650.879554477,10,3.4,0,json:reported,54.32
15,1786717975.801,609650.879554477,11,3.369,0,json:reported,54.32
15,1786717975.801,609650.879554477,12,3.391,0,json:reported,54.32
15,1786717975.801,609650.879554477,13,3.4,0,json:reported,54.32
15,1786717975.801,609650.879554477,14,3.391,0,json:reported,54.32
15,1786717975.801,609650.879554477,15,3.395,0,json:reported,54.32
15,1786717975.801,609650.879554477,16,3.389000000000003,1,json:calculated,54.32
16,1786717975.801,609651.886440311,1,3.398,0,json:reported,54.32
16,1786717975.801,609651.886440311,2,3.397,0,json:reported,54.32
16,1786717975.801,609651.886440311,3,3.404,0,json:reported,54.32
16,1786717975.801,609651.886440311,4,3.402,0,json:reported,54.32
16,1786717975.801,609651.886440311,5,3.403,0,json:reported,54.32
16,1786717975.801,609651.886440311,6,3.388,0,json:reported,54.32
16,1786717975.801,609651.886440311,7,3.408,0,json:reported,54.32
16,1786717975.801,609651.886440311,8,3.387,0,json:reported,54.32
16,1786717975.801,609651.886440311,9,3.398,0,json:reported,54.32
16,1786717975.801,609651.886440311,10,3.4,0,json:reported,54.32
16,1786717975.801,609651.886440311,11,3.369,0,json:reported,54.32
16,1786717975.801,609651.886440311,12,3.391,0,json:reported,54.32
16,1786717975.801,609651.886440311,13,3.4,0,json:reported,54.32
16,1786717975.801,609651.886440311,14,3.391,0,json:reported,54.32
16,1786717975.801,609651.886440311,15,3.395,0,json:reported,54.32
16,1786717975.801,609651.886440311,16,3.389000000000003,1,json:calculated,54.32
17,1786717975.801,609652.89489052,1,3.398,0,json:reported,54.32
17,1786717975.801,609652.89489052,2,3.397,0,json:reported,54.32
17,1786717975.801,609652.89489052,3,3.404,0,json:reported,54.32
17,1786717975.801,609652.89489052,4,3.402,0,json:reported,54.32
17,1786717975.801,609652.89489052,5,3.403,0,json:reported,54.32
17,1786717975.801,609652.89489052,6,3.388,0,json:reported,54.32
17,1786717975.801,609652.89489052,7,3.408,0,json:reported,54.32
17,1786717975.801,609652.89489052,8,3.387,0,json:reported,54.32
17,1786717975.801,609652.89489052,9,3.398,0,json:reported,54.32
17,1786717975.801,609652.89489052,10,3.4,0,json:reported,54.32
17,1786717975.801,609652.89489052,11,3.369,0,json:reported,54.32
17,1786717975.801,609652.89489052,12,3.391,0,json:reported,54.32
17,1786717975.801,609652.89489052,13,3.4,0,json:reported,54.32
17,1786717975.801,609652.89489052,14,3.391,0,json:reported,54.32
17,1786717975.801,609652.89489052,15,3.395,0,json:reported,54.32
17,1786717975.801,609652.89489052,16,3.389000000000003,1,json:calculated,54.32
18,1786717975.801,609653.900860062,1,3.398,0,json:reported,54.32
18,1786717975.801,609653.900860062,2,3.397,0,json:reported,54.32
18,1786717975.801,609653.900860062,3,3.404,0,json:reported,54.32
18,1786717975.801,609653.900860062,4,3.402,0,json:reported,54.32
18,1786717975.801,609653.900860062,5,3.403,0,json:reported,54.32
18,1786717975.801,609653.900860062,6,3.388,0,json:reported,54.32
18,1786717975.801,609653.900860062,7,3.408,0,json:reported,54.32
18,1786717975.801,609653.900860062,8,3.387,0,json:reported,54.32
18,1786717975.801,609653.900860062,9,3.398,0,json:reported,54.32
18,1786717975.801,609653.900860062,10,3.4,0,json:reported,54.32
18,1786717975.801,609653.900860062,11,3.369,0,json:reported,54.32
18,1786717975.801,609653.900860062,12,3.391,0,json:reported,54.32
18,1786717975.801,609653.900860062,13,3.4,0,json:reported,54.32
18,1786717975.801,609653.900860062,14,3.391,0,json:reported,54.32
18,1786717975.801,609653.900860062,15,3.395,0,json:reported,54.32
18,1786717975.801,609653.900860062,16,3.389000000000003,1,json:calculated,54.32
19,1786717975.801,609654.906359313,1,3.398,0,json:reported,54.32
19,1786717975.801,609654.906359313,2,3.397,0,json:reported,54.32
19,1786717975.801,609654.906359313,3,3.404,0,json:reported,54.32
19,1786717975.801,609654.906359313,4,3.402,0,json:reported,54.32
19,1786717975.801,609654.906359313,5,3.403,0,json:reported,54.32
19,1786717975.801,609654.906359313,6,3.388,0,json:reported,54.32
19,1786717975.801,609654.906359313,7,3.408,0,json:reported,54.32
19,1786717975.801,609654.906359313,8,3.387,0,json:reported,54.32
19,1786717975.801,609654.906359313,9,3.398,0,json:reported,54.32
19,1786717975.801,609654.906359313,10,3.4,0,json:reported,54.32
19,1786717975.801,609654.906359313,11,3.369,0,json:reported,54.32
19,1786717975.801,609654.906359313,12,3.391,0,json:reported,54.32
19,1786717975.801,609654.906359313,13,3.4,0,json:reported,54.32
19,1786717975.801,609654.906359313,14,3.391,0,json:reported,54.32
19,1786717975.801,609654.906359313,15,3.395,0,json:reported,54.32
19,1786717975.801,609654.906359313,16,3.389000000000003,1,json:calculated,54.32
20,1786717983.968,609655.911981438,1,3.399,0,json:reported,54.33
20,1786717983.968,609655.911981438,2,3.397,0,json:reported,54.33
20,1786717983.968,609655.911981438,3,3.404,0,json:reported,54.33
20,1786717983.968,609655.911981438,4,3.403,0,json:reported,54.33
20,1786717983.968,609655.911981438,5,3.403,0,json:reported,54.33
20,1786717983.968,609655.911981438,6,3.389,0,json:reported,54.33
20,1786717983.968,609655.911981438,7,3.408,0,json:reported,54.33
20,1786717983.968,609655.911981438,8,3.387,0,json:reported,54.33
20,1786717983.968,609655.911981438,9,3.399,0,json:reported,54.33
20,1786717983.968,609655.911981438,10,3.4,0,json:reported,54.33
20,1786717983.968,609655.911981438,11,3.369,0,json:reported,54.33
20,1786717983.968,609655.911981438,12,3.392,0,json:reported,54.33
20,1786717983.968,609655.911981438,13,3.4,0,json:reported,54.33
20,1786717983.968,609655.911981438,14,3.391,0,json:reported,54.33
20,1786717983.968,609655.911981438,15,3.396,0,json:reported,54.33
20,1786717983.968,609655.911981438,16,3.3930000000000007,1,json:calculated,54.33
21,1786717983.968,609656.930453105,1,3.399,0,json:reported,54.33
21,1786717983.968,609656.930453105,2,3.397,0,json:reported,54.33
21,1786717983.968,609656.930453105,3,3.404,0,json:reported,54.33
21,1786717983.968,609656.930453105,4,3.403,0,json:reported,54.33
21,1786717983.968,609656.930453105,5,3.403,0,json:reported,54.33
21,1786717983.968,609656.930453105,6,3.389,0,json:reported,54.33
21,1786717983.968,609656.930453105,7,3.408,0,json:reported,54.33
21,1786717983.968,609656.930453105,8,3.387,0,json:reported,54.33
21,1786717983.968,609656.930453105,9,3.399,0,json:reported,54.33
21,1786717983.968,609656.930453105,10,3.4,0,json:reported,54.33
21,1786717983.968,609656.930453105,11,3.369,0,json:reported,54.33
21,1786717983.968,609656.930453105,12,3.392,0,json:reported,54.33
21,1786717983.968,609656.930453105,13,3.4,0,json:reported,54.33
21,1786717983.968,609656.930453105,14,3.391,0,json:reported,54.33
21,1786717983.968,609656.930453105,15,3.396,0,json:reported,54.33
21,1786717983.968,609656.930453105,16,3.3930000000000007,1,json:calculated,54.33
22,1786717983.968,609657.938536814,1,3.399,0,json:reported,54.33
22,1786717983.968,609657.938536814,2,3.397,0,json:reported,54.33
22,1786717983.968,609657.938536814,3,3.404,0,json:reported,54.33
22,1786717983.968,609657.938536814,4,3.403,0,json:reported,54.33
22,1786717983.968,609657.938536814,5,3.403,0,json:reported,54.33
22,1786717983.968,609657.938536814,6,3.389,0,json:reported,54.33
22,1786717983.968,609657.938536814,7,3.408,0,json:reported,54.33
22,1786717983.968,609657.938536814,8,3.387,0,json:reported,54.33
22,1786717983.968,609657.938536814,9,3.399,0,json:reported,54.33
22,1786717983.968,609657.938536814,10,3.4,0,json:reported,54.33
22,1786717983.968,609657.938536814,11,3.369,0,json:reported,54.33
22,1786717983.968,609657.938536814,12,3.392,0,json:reported,54.33
22,1786717983.968,609657.938536814,13,3.4,0,json:reported,54.33
22,1786717983.968,609657.938536814,14,3.391,0,json:reported,54.33
22,1786717983.968,609657.938536814,15,3.396,0,json:reported,54.33
22,1786717983.968,609657.938536814,16,3.3930000000000007,1,json:calculated,54.33
23,1786717983.968,609658.95255094,1,3.399,0,json:reported,54.33
23,1786717983.968,609658.95255094,2,3.397,0,json:reported,54.33
23,1786717983.968,609658.95255094,3,3.404,0,json:reported,54.33
23,1786717983.968,609658.95255094,4,3.403,0,json:reported,54.33
23,1786717983.968,609658.95255094,5,3.403,0,json:reported,54.33
23,1786717983.968,609658.95255094,6,3.389,0,json:reported,54.33
23,1786717983.968,609658.95255094,7,3.408,0,json:reported,54.33
23,1786717983.968,609658.95255094,8,3.387,0,json:reported,54.33
23,1786717983.968,609658.95255094,9,3.399,0,json:reported,54.33
23,1786717983.968,609658.95255094,10,3.4,0,json:reported,54.33
23,1786717983.968,609658.95255094,11,3.369,0,json:reported,54.33
23,1786717983.968,609658.95255094,12,3.392,0,json:reported,54.33
23,1786717983.968,609658.95255094,13,3.4,0,json:reported,54.33
23,1786717983.968,609658.95255094,14,3.391,0,json:reported,54.33
23,1786717983.968,609658.95255094,15,3.396,0,json:reported,54.33
23,1786717983.968,609658.95255094,16,3.3930000000000007,1,json:calculated,54.33
24,1786717983.968,609659.963829523,1,3.399,0,json:reported,54.33
24,1786717983.968,609659.963829523,2,3.397,0,json:reported,54.33
24,1786717983.968,609659.963829523,3,3.404,0,json:reported,54.33
24,1786717983.968,609659.963829523,4,3.403,0,json:reported,54.33
24,1786717983.968,609659.963829523,5,3.403,0,json:reported,54.33
24,1786717983.968,609659.963829523,6,3.389,0,json:reported,54.33
24,1786717983.968,609659.963829523,7,3.408,0,json:reported,54.33
24,1786717983.968,609659.963829523,8,3.387,0,json:reported,54.33
24,1786717983.968,609659.963829523,9,3.399,0,json:reported,54.33
24,1786717983.968,609659.963829523,10,3.4,0,json:reported,54.33
24,1786717983.968,609659.963829523,11,3.369,0,json:reported,54.33
24,1786717983.968,609659.963829523,12,3.392,0,json:reported,54.33
24,1786717983.968,609659.963829523,13,3.4,0,json:reported,54.33
24,1786717983.968,609659.963829523,14,3.391,0,json:reported,54.33
24,1786717983.968,609659.963829523,15,3.396,0,json:reported,54.33
24,1786717983.968,609659.963829523,16,3.3930000000000007,1,json:calculated,54.33
25,1786717983.968,609660.968905149,1,3.399,0,json:reported,54.33
25,1786717983.968,609660.968905149,2,3.397,0,json:reported,54.33
25,1786717983.968,609660.968905149,3,3.404,0,json:reported,54.33
25,1786717983.968,609660.968905149,4,3.403,0,json:reported,54.33
25,1786717983.968,609660.968905149,5,3.403,0,json:reported,54.33
25,1786717983.968,609660.968905149,6,3.389,0,json:reported,54.33
25,1786717983.968,609660.968905149,7,3.408,0,json:reported,54.33
25,1786717983.968,609660.968905149,8,3.387,0,json:reported,54.33
25,1786717983.968,609660.968905149,9,3.399,0,json:reported,54.33
25,1786717983.968,609660.968905149,10,3.4,0,json:reported,54.33
25,1786717983.968,609660.968905149,11,3.369,0,json:reported,54.33
25,1786717983.968,609660.968905149,12,3.392,0,json:reported,54.33
25,1786717983.968,609660.968905149,13,3.4,0,json:reported,54.33
25,1786717983.968,609660.968905149,14,3.391,0,json:reported,54.33
25,1786717983.968,609660.968905149,15,3.396,0,json:reported,54.33
25,1786717983.968,609660.968905149,16,3.3930000000000007,1,json:calculated,54.33
26,1786717983.968,609661.975221816,1,3.399,0,json:reported,54.33
26,1786717983.968,609661.975221816,2,3.397,0,json:reported,54.33
26,1786717983.968,609661.975221816,3,3.404,0,json:reported,54.33
26,1786717983.968,609661.975221816,4,3.403,0,json:reported,54.33
26,1786717983.968,609661.975221816,5,3.403,0,json:reported,54.33
26,1786717983.968,609661.975221816,6,3.389,0,json:reported,54.33
26,1786717983.968,609661.975221816,7,3.408,0,json:reported,54.33
26,1786717983.968,609661.975221816,8,3.387,0,json:reported,54.33
26,1786717983.968,609661.975221816,9,3.399,0,json:reported,54.33
26,1786717983.968,609661.975221816,10,3.4,0,json:reported,54.33
26,1786717983.968,609661.975221816,11,3.369,0,json:reported,54.33
26,1786717983.968,609661.975221816,12,3.392,0,json:reported,54.33
26,1786717983.968,609661.975221816,13,3.4,0,json:reported,54.33
26,1786717983.968,609661.975221816,14,3.391,0,json:reported,54.33
26,1786717983.968,609661.975221816,15,3.396,0,json:reported,54.33
26,1786717983.968,609661.975221816,16,3.3930000000000007,1,json:calculated,54.33
27,1786717983.968,609662.983913983,1,3.399,0,json:reported,54.33
27,1786717983.968,609662.983913983,2,3.397,0,json:reported,54.33
27,1786717983.968,609662.983913983,3,3.404,0,json:reported,54.33
27,1786717983.968,609662.983913983,4,3.403,0,json:reported,54.33
27,1786717983.968,609662.983913983,5,3.403,0,json:reported,54.33
27,1786717983.968,609662.983913983,6,3.389,0,json:reported,54.33
27,1786717983.968,609662.983913983,7,3.408,0,json:reported,54.33
27,1786717983.968,609662.983913983,8,3.387,0,json:reported,54.33
27,1786717983.968,609662.983913983,9,3.399,0,json:reported,54.33
27,1786717983.968,609662.983913983,10,3.4,0,json:reported,54.33
27,1786717983.968,609662.983913983,11,3.369,0,json:reported,54.33
27,1786717983.968,609662.983913983,12,3.392,0,json:reported,54.33
27,1786717983.968,609662.983913983,13,3.4,0,json:reported,54.33
27,1786717983.968,609662.983913983,14,3.391,0,json:reported,54.33
27,1786717983.968,609662.983913983,15,3.396,0,json:reported,54.33
27,1786717983.968,609662.983913983,16,3.3930000000000007,1,json:calculated,54.33
28,1786717991.797,609663.995494275,1,3.399,0,json:reported,54.33
28,1786717991.797,609663.995494275,2,3.397,0,json:reported,54.33
28,1786717991.797,609663.995494275,3,3.404,0,json:reported,54.33
28,1786717991.797,609663.995494275,4,3.403,0,json:reported,54.33
28,1786717991.797,609663.995494275,5,3.403,0,json:reported,54.33
28,1786717991.797,609663.995494275,6,3.389,0,json:reported,54.33
28,1786717991.797,609663.995494275,7,3.409,0,json:reported,54.33
28,1786717991.797,609663.995494275,8,3.387,0,json:reported,54.33
28,1786717991.797,609663.995494275,9,3.399,0,json:reported,54.33
28,1786717991.797,609663.995494275,10,3.401,0,json:reported,54.33
28,1786717991.797,609663.995494275,11,3.369,0,json:reported,54.33
28,1786717991.797,609663.995494275,12,3.392,0,json:reported,54.33
28,1786717991.797,609663.995494275,13,3.4,0,json:reported,54.33
28,1786717991.797,609663.995494275,14,3.391,0,json:reported,54.33
28,1786717991.797,609663.995494275,15,3.396,0,json:reported,54.33
28,1786717991.797,609663.995494275,16,3.3909999999999982,1,json:calculated,54.33
29,1786717991.797,609665.005789318,1,3.399,0,json:reported,54.33
29,1786717991.797,609665.005789318,2,3.397,0,json:reported,54.33
29,1786717991.797,609665.005789318,3,3.404,0,json:reported,54.33
29,1786717991.797,609665.005789318,4,3.403,0,json:reported,54.33
29,1786717991.797,609665.005789318,5,3.403,0,json:reported,54.33
29,1786717991.797,609665.005789318,6,3.389,0,json:reported,54.33
29,1786717991.797,609665.005789318,7,3.409,0,json:reported,54.33
29,1786717991.797,609665.005789318,8,3.387,0,json:reported,54.33
29,1786717991.797,609665.005789318,9,3.399,0,json:reported,54.33
29,1786717991.797,609665.005789318,10,3.401,0,json:reported,54.33
29,1786717991.797,609665.005789318,11,3.369,0,json:reported,54.33
29,1786717991.797,609665.005789318,12,3.392,0,json:reported,54.33
29,1786717991.797,609665.005789318,13,3.4,0,json:reported,54.33
