sample_id,wall_ts,mono_ts,cell_index,voltage_v,reconstructed,source,pack_voltage_v
10,1786717271.819,608949.199525643,5,3.383,0,json:reported,54.03
10,1786717271.819,608949.199525643,6,3.371,0,json:reported,54.03
10,1786717271.819,608949.199525643,7,3.387,0,json:reported,54.03
10,1786717271.819,608949.199525643,8,3.37,0,json:reported,54.03
10,1786717271.819,608949.199525643,9,3.379,0,json:reported,54.03
10,1786717271.819,608949.199525643,10,3.381,0,json:reported,54.03
10,1786717271.819,608949.199525643,11,3.357,0,json:reported,54.03
10,1786717271.819,608949.199525643,12,3.374,0,json:reported,54.03
10,1786717271.819,608949.199525643,13,3.381,0,json:reported,54.03
10,1786717271.819,608949.199525643,14,3.374,0,json:reported,54.03
10,1786717271.819,608949.199525643,15,3.377,0,json:reported,54.03
10,1786717271.819,608949.199525643,16,3.3740000000000023,1,json:calculated,54.03
11,1786717271.819,608950.204612518,1,3.378,0,json:reported,54.03
11,1786717271.819,608950.204612518,2,3.378,0,json:reported,54.03
11,1786717271.819,608950.204612518,3,3.384,0,json:reported,54.03
11,1786717271.819,608950.204612518,4,3.382,0,json:reported,54.03
11,1786717271.819,608950.204612518,5,3.383,0,json:reported,54.03
11,1786717271.819,608950.204612518,6,3.371,0,json:reported,54.03
11,1786717271.819,608950.204612518,7,3.387,0,json:reported,54.03
11,1786717271.819,608950.204612518,8,3.37,0,json:reported,54.03
11,1786717271.819,608950.204612518,9,3.379,0,json:reported,54.03
11,1786717271.819,608950.204612518,10,3.381,0,json:reported,54.03
11,1786717271.819,608950.204612518,11,3.357,0,json:reported,54.03
11,1786717271.819,608950.204612518,12,3.374,0,json:reported,54.03
11,1786717271.819,608950.204612518,13,3.381,0,json:reported,54.03
11,1786717271.819,608950.204612518,14,3.374,0,json:reported,54.03
11,1786717271.819,608950.204612518,15,3.377,0,json:reported,54.03
11,1786717271.819,608950.204612518,16,3.3740000000000023,1,json:calculated,54.03
12,1786717271.819,608951.212438602,1,3.378,0,json:reported,54.03
12,1786717271.819,608951.212438602,2,3.378,0,json:reported,54.03
12,1786717271.819,608951.212438602,3,3.384,0,json:reported,54.03
12,1786717271.819,608951.212438602,4,3.382,0,json:reported,54.03
12,1786717271.819,608951.212438602,5,3.383,0,json:reported,54.03
12,1786717271.819,608951.212438602,6,3.371,0,json:reported,54.03
12,1786717271.819,608951.212438602,7,3.387,0,json:reported,54.03
12,1786717271.819,608951.212438602,8,3.37,0,json:reported,54.03
12,1786717271.819,608951.212438602,9,3.379,0,json:reported,54.03
12,1786717271.819,608951.212438602,10,3.381,0,json:reported,54.03
12,1786717271.819,608951.212438602,11,3.357,0,json:reported,54.03
12,1786717271.819,608951.212438602,12,3.374,0,json:reported,54.03
12,1786717271.819,608951.212438602,13,3.381,0,json:reported,54.03
12,1786717271.819,608951.212438602,14,3.374,0,json:reported,54.03
12,1786717271.819,608951.212438602,15,3.377,0,json:reported,54.03
12,1786717271.819,608951.212438602,16,3.3740000000000023,1,json:calculated,54.03
13,1786717279.919,608952.218128436,1,3.379,0,json:reported,54.03
13,1786717279.919,608952.218128436,2,3.378,0,json:reported,54.03
13,1786717279.919,608952.218128436,3,3.384,0,json:reported,54.03
13,1786717279.919,608952.218128436,4,3.383,0,json:reported,54.03
13,1786717279.919,608952.218128436,5,3.383,0,json:reported,54.03
13,1786717279.919,608952.218128436,6,3.372,0,json:reported,54.03
13,1786717279.919,608952.218128436,7,3.387,0,json:reported,54.03
13,1786717279.919,608952.218128436,8,3.371,0,json:reported,54.03
13,1786717279.919,608952.218128436,9,3.379,0,json:reported,54.03
13,1786717279.919,608952.218128436,10,3.381,0,json:reported,54.03
13,1786717279.919,608952.218128436,11,3.357,0,json:reported,54.03
13,1786717279.919,608952.218128436,12,3.374,0,json:reported,54.03
13,1786717279.919,608952.218128436,13,3.381,0,json:reported,54.03
13,1786717279.919,608952.218128436,14,3.374,0,json:reported,54.03
13,1786717279.919,608952.218128436,15,3.377,0,json:reported,54.03
13,1786717279.919,608952.218128436,16,3.3700000000000045,1,json:calculated,54.03
14,1786717279.919,608953.224176686,1,3.379,0,json:reported,54.03
14,1786717279.919,608953.224176686,2,3.378,0,json:reported,54.03
14,1786717279.919,608953.224176686,3,3.384,0,json:reported,54.03
14,1786717279.919,608953.224176686,4,3.383,0,json:reported,54.03
14,1786717279.919,608953.224176686,5,3.383,0,json:reported,54.03
14,1786717279.919,608953.224176686,6,3.372,0,json:reported,54.03
14,1786717279.919,608953.224176686,7,3.387,0,json:reported,54.03
14,1786717279.919,608953.224176686,8,3.371,0,json:reported,54.03
14,1786717279.919,608953.224176686,9,3.379,0,json:reported,54.03
14,1786717279.919,608953.224176686,10,3.381,0,json:reported,54.03
14,1786717279.919,608953.224176686,11,3.357,0,json:reported,54.03
14,1786717279.919,608953.224176686,12,3.374,0,json:reported,54.03
14,1786717279.919,608953.224176686,13,3.381,0,json:reported,54.03
14,1786717279.919,608953.224176686,14,3.374,0,json:reported,54.03
14,1786717279.919,608953.224176686,15,3.377,0,json:reported,54.03
14,1786717279.919,608953.224176686,16,3.3700000000000045,1,json:calculated,54.03
15,1786717279.919,608954.231256645,1,3.379,0,json:reported,54.03
15,1786717279.919,608954.231256645,2,3.378,0,json:reported,54.03
15,1786717279.919,608954.231256645,3,3.384,0,json:reported,54.03
15,1786717279.919,608954.231256645,4,3.383,0,json:reported,54.03
15,1786717279.919,608954.231256645,5,3.383,0,json:reported,54.03
15,1786717279.919,608954.231256645,6,3.372,0,json:reported,54.03
15,1786717279.919,608954.231256645,7,3.387,0,json:reported,54.03
15,1786717279.919,608954.231256645,8,3.371,0,json:reported,54.03
15,1786717279.919,608954.231256645,9,3.379,0,json:reported,54.03
15,1786717279.919,608954.231256645,10,3.381,0,json:reported,54.03
15,1786717279.919,608954.231256645,11,3.357,0,json:reported,54.03
15,1786717279.919,608954.231256645,12,3.374,0,json:reported,54.03
15,1786717279.919,608954.231256645,13,3.381,0,json:reported,54.03
15,1786717279.919,608954.231256645,14,3.374,0,json:reported,54.03
15,1786717279.919,608954.231256645,15,3.377,0,json:reported,54.03
15,1786717279.919,608954.231256645,16,3.3700000000000045,1,json:calculated,54.03
16,1786717279.919,608955.236957146,1,3.379,0,json:reported,54.03
16,1786717279.919,608955.236957146,2,3.378,0,json:reported,54.03
16,1786717279.919,608955.236957146,3,3.384,0,json:reported,54.03
16,1786717279.919,608955.236957146,4,3.383,0,json:reported,54.03
16,1786717279.919,608955.236957146,5,3.383,0,json:reported,54.03
16,1786717279.919,608955.236957146,6,3.372,0,json:reported,54.03
16,1786717279.919,608955.236957146,7,3.387,0,json:reported,54.03
16,1786717279.919,608955.236957146,8,3.371,0,json:reported,54.03
16,1786717279.919,608955.236957146,9,3.379,0,json:reported,54.03
16,1786717279.919,608955.236957146,10,3.381,0,json:reported,54.03
16,1786717279.919,608955.236957146,11,3.357,0,json:reported,54.03
16,1786717279.919,608955.236957146,12,3.374,0,json:reported,54.03
16,1786717279.919,608955.236957146,13,3.381,0,json:reported,54.03
16,1786717279.919,608955.236957146,14,3.374,0,json:reported,54.03
16,1786717279.919,608955.236957146,15,3.377,0,json:reported,54.03
16,1786717279.919,608955.236957146,16,3.3700000000000045,1,json:calculated,54.03
17,1786717279.919,608956.253763771,1,3.379,0,json:reported,54.03
17,1786717279.919,608956.253763771,2,3.378,0,json:reported,54.03
17,1786717279.919,608956.253763771,3,3.384,0,json:reported,54.03
17,1786717279.919,608956.253763771,4,3.383,0,json:reported,54.03
17,1786717279.919,608956.253763771,5,3.383,0,json:reported,54.03
17,1786717279.919,608956.253763771,6,3.372,0,json:reported,54.03
17,1786717279.919,608956.253763771,7,3.387,0,json:reported,54.03
17,1786717279.919,608956.253763771,8,3.371,0,json:reported,54.03
17,1786717279.919,608956.253763771,9,3.379,0,json:reported,54.03
17,1786717279.919,608956.253763771,10,3.381,0,json:reported,54.03
17,1786717279.919,608956.253763771,11,3.357,0,json:reported,54.03
17,1786717279.919,608956.253763771,12,3.374,0,json:reported,54.03
17,1786717279.919,608956.253763771,13,3.381,0,json:reported,54.03
17,1786717279.919,608956.253763771,14,3.374,0,json:reported,54.03
17,1786717279.919,608956.253763771,15,3.377,0,json:reported,54.03
17,1786717279.919,608956.253763771,16,3.3700000000000045,1,json:calculated,54.03
18,1786717279.919,608957.268724355,1,3.379,0,json:reported,54.03
18,1786717279.919,608957.268724355,2,3.378,0,json:reported,54.03
18,1786717279.919,608957.268724355,3,3.384,0,json:reported,54.03
18,1786717279.919,608957.268724355,4,3.383,0,json:reported,54.03
18,1786717279.919,608957.268724355,5,3.383,0,json:reported,54.03
18,1786717279.919,608957.268724355,6,3.372,0,json:reported,54.03
18,1786717279.919,608957.268724355,7,3.387,0,json:reported,54.03
18,1786717279.919,608957.268724355,8,3.371,0,json:reported,54.03
18,1786717279.919,608957.268724355,9,3.379,0,json:reported,54.03
18,1786717279.919,608957.268724355,10,3.381,0,json:reported,54.03
18,1786717279.919,608957.268724355,11,3.357,0,json:reported,54.03
18,1786717279.919,608957.268724355,12,3.374,0,json:reported,54.03
18,1786717279.919,608957.268724355,13,3.381,0,json:reported,54.03
18,1786717279.919,608957.268724355,14,3.374,0,json:reported,54.03
18,1786717279.919,608957.268724355,15,3.377,0,json:reported,54.03
18,1786717279.919,608957.268724355,16,3.3700000000000045,1,json:calculated,54.03
19,1786717279.919,608958.274383356,1,3.379,0,json:reported,54.03
19,1786717279.919,608958.274383356,2,3.378,0,json:reported,54.03
19,1786717279.919,608958.274383356,3,3.384,0,json:reported,54.03
19,1786717279.919,608958.274383356,4,3.383,0,json:reported,54.03
19,1786717279.919,608958.274383356,5,3.383,0,json:reported,54.03
19,1786717279.919,608958.274383356,6,3.372,0,json:reported,54.03
19,1786717279.919,608958.274383356,7,3.387,0,json:reported,54.03
19,1786717279.919,608958.274383356,8,3.371,0,json:reported,54.03
19,1786717279.919,608958.274383356,9,3.379,0,json:reported,54.03
19,1786717279.919,608958.274383356,10,3.381,0,json:reported,54.03
19,1786717279.919,608958.274383356,11,3.357,0,json:reported,54.03
19,1786717279.919,608958.274383356,12,3.374,0,json:reported,54.03
19,1786717279.919,608958.274383356,13,3.381,0,json:reported,54.03
19,1786717279.919,608958.274383356,14,3.374,0,json:reported,54.03
19,1786717279.919,608958.274383356,15,3.377,0,json:reported,54.03
19,1786717279.919,608958.274383356,16,3.3700000000000045,1,json:calculated,54.03
20,1786717279.919,608959.296332398,1,3.379,0,json:reported,54.03
20,1786717279.919,608959.296332398,2,3.378,0,json:reported,54.03
20,1786717279.919,608959.296332398,3,3.384,0,json:reported,54.03
20,1786717279.919,608959.296332398,4,3.383,0,json:reported,54.03
20,1786717279.919,608959.296332398,5,3.383,0,json:reported,54.03
20,1786717279.919,608959.296332398,6,3.372,0,json:reported,54.03
20,1786717279.919,608959.296332398,7,3.387,0,json:reported,54.03
20,1786717279.919,608959.296332398,8,3.371,0,json:reported,54.03
20,1786717279.919,608959.296332398,9,3.379,0,json:reported,54.03
20,1786717279.919,608959.296332398,10,3.381,0,json:reported,54.03
20,1786717279.919,608959.296332398,11,3.357,0,json:reported,54.03
20,1786717279.919,608959.296332398,12,3.374,0,json:reported,54.03
20,1786717279.919,608959.296332398,13,3.381,0,json:reported,54.03
20,1786717279.919,608959.296332398,14,3.374,0,json:reported,54.03
20,1786717279.919,608959.296332398,15,3.377,0,json:reported,54.03
20,1786717279.919,608959.296332398,16,3.3700000000000045,1,json:calculated,54.03
21,1786717287.932,608960.302773523,1,3.379,0,json:reported,54.04
21,1786717287.932,608960.302773523,2,3.378,0,json:reported,54.04
21,1786717287.932,608960.302773523,3,3.384,0,json:reported,54.04
21,1786717287.932,608960.302773523,4,3.383,0,json:reported,54.04
21,1786717287.932,608960.302773523,5,3.383,0,json:reported,54.04
21,1786717287.932,608960.302773523,6,3.372,0,json:reported,54.04
21,1786717287.932,608960.302773523,7,3.388,0,json:reported,54.04
21,1786717287.932,608960.302773523,8,3.371,0,json:reported,54.04
21,1786717287.932,608960.302773523,9,3.38,0,json:reported,54.04
21,1786717287.932,608960.302773523,10,3.381,0,json:reported,54.04
21,1786717287.932,608960.302773523,11,3.357,0,json:reported,54.04
21,1786717287.932,608960.302773523,12,3.374,0,json:reported,54.04
21,1786717287.932,608960.302773523,13,3.381,0,json:reported,54.04
21,1786717287.932,608960.302773523,14,3.374,0,json:reported,54.04
21,1786717287.932,608960.302773523,15,3.378,0,json:reported,54.04
21,1786717287.932,608960.302773523,16,3.3770000000000024,1,json:calculated,54.04
22,1786717287.932,608961.308891149,1,3.379,0,json:reported,54.04
22,1786717287.932,608961.308891149,2,3.378,0,json:reported,54.04
22,1786717287.932,608961.308891149,3,3.384,0,json:reported,54.04
22,1786717287.932,608961.308891149,4,3.383,0,json:reported,54.04
22,1786717287.932,608961.308891149,5,3.383,0,json:reported,54.04
22,1786717287.932,608961.308891149,6,3.372,0,json:reported,54.04
22,1786717287.932,608961.308891149,7,3.388,0,json:reported,54.04
22,1786717287.932,608961.308891149,8,3.371,0,json:reported,54.04
22,1786717287.932,608961.308891149,9,3.38,0,json:reported,54.04
22,1786717287.932,608961.308891149,10,3.381,0,json:reported,54.04
22,1786717287.932,608961.308891149,11,3.357,0,json:reported,54.04
22,1786717287.932,608961.308891149,12,3.374,0,json:reported,54.04
22,1786717287.932,608961.308891149,13,3.381,0,json:reported,54.04
22,1786717287.932,608961.308891149,14,3.374,0,json:reported,54.04
22,1786717287.932,608961.308891149,15,3.378,0,json:reported,54.04
22,1786717287.932,608961.308891149,16,3.3770000000000024,1,json:calculated,54.04
23,1786717287.932,608962.333566899,1,3.379,0,json:reported,54.04
23,1786717287.932,608962.333566899,2,3.378,0,json:reported,54.04
23,1786717287.932,608962.333566899,3,3.384,0,json:reported,54.04
23,1786717287.932,608962.333566899,4,3.383,0,json:reported,54.04
23,1786717287.932,608962.333566899,5,3.383,0,json:reported,54.04
23,1786717287.932,608962.333566899,6,3.372,0,json:reported,54.04
23,1786717287.932,608962.333566899,7,3.388,0,json:reported,54.04
23,1786717287.932,608962.333566899,8,3.371,0,json:reported,54.04
23,1786717287.932,608962.333566899,9,3.38,0,json:reported,54.04
23,1786717287.932,608962.333566899,10,3.381,0,json:reported,54.04
23,1786717287.932,608962.333566899,11,3.357,0,json:reported,54.04
23,1786717287.932,608962.333566899,12,3.374,0,json:reported,54.04
23,1786717287.932,608962.333566899,13,3.381,0,json:reported,54.04
23,1786717287.932,608962.333566899,14,3.374,0,json:reported,54.04
23,1786717287.932,608962.333566899,15,3.378,0,json:reported,54.04
23,1786717287.932,608962.333566899,16,3.3770000000000024,1,json:calculated,54.04
24,1786717287.932,608963.348222525,1,3.379,0,json:reported,54.04
24,1786717287.932,608963.348222525,2,3.378,0,json:reported,54.04
24,1786717287.932,608963.348222525,3,3.384,0,json:reported,54.04
24,1786717287.932,608963.348222525,4,3.383,0,json:reported,54.04
24,1786717287.932,608963.348222525,5,3.383,0,json:reported,54.04
24,1786717287.932,608963.348222525,6,3.372,0,json:reported,54.04
24,1786717287.932,608963.348222525,7,3.388,0,json:reported,54.04
24,1786717287.932,608963.348222525,8,3.371,0,json:reported,54.04
24,1786717287.932,608963.348222525,9,3.38,0,json:reported,54.04
24,1786717287.932,608963.348222525,10,3.381,0,json:reported,54.04
24,1786717287.932,608963.348222525,11,3.357,0,json:reported,54.04
24,1786717287.932,608963.348222525,12,3.374,0,json:reported,54.04
24,1786717287.932,608963.348222525,13,3.381,0,json:reported,54.04
24,1786717287.932,608963.348222525,14,3.374,0,json:reported,54.04
24,1786717287.932,608963.348222525,15,3.378,0,json:reported,54.04
24,1786717287.932,608963.348222525,16,3.3770000000000024,1,json:calculated,54.04
25,1786717287.932,608964.361115233,1,3.379,0,json:reported,54.04
25,1786717287.932,608964.361115233,2,3.378,0,json:reported,54.04
25,1786717287.932,608964.361115233,3,3.384,0,json:reported,54.04
25,1786717287.932,608964.361115233,4,3.383,0,json:reported,54.04
25,1786717287.932,608964.361115233,5,3.383,0,json:reported,54.04
25,1786717287.932,608964.361115233,6,3.372,0,json:reported,54.04
25,1786717287.932,608964.361115233,7,3.388,0,json:reported,54.04
25,1786717287.932,608964.361115233,8,3.371,0,json:reported,54.04
25,1786717287.932,608964.361115233,9,3.38,0,json:reported,54.04
25,1786717287.932,608964.361115233,10,3.381,0,json:reported,54.04
25,1786717287.932,608964.361115233,11,3.357,0,json:reported,54.04
25,1786717287.932,608964.361115233,12,3.374,0,json:reported,54.04
25,1786717287.932,608964.361115233,13,3.381,0,json:reported,54.04
25,1786717287.932,608964.361115233,14,3.374,0,json:reported,54.04
25,1786717287.932,608964.361115233,15,3.378,0,json:reported,54.04
25,1786717287.932,608964.361115233,16,3.3770000000000024,1,json:calculated,54.04
26,1786717287.932,608965.366937984,1,3.379,0,json:reported,54.04
26,1786717287.932,608965.366937984,2,3.378,0,json:reported,54.04
26,1786717287.932,608965.366937984,3,3.384,0,json:reported,54.04
26,1786717287.932,608965.366937984,4,3.383,0,json:reported,54.04
26,1786717287.932,608965.366937984,5,3.383,0,json:reported,54.04
26,1786717287.932,608965.366937984,6,3.372,0,json:reported,54.04
26,1786717287.932,608965.366937984,7,3.388,0,json:reported,54.04
26,1786717287.932,608965.366937984,8,3.371,0,json:reported,54.04
26,1786717287.932,608965.366937984,9,3.38,0,json:reported,54.04
26,1786717287.932,608965.366937984,10,3.381,0,json:reported,54.04
26,1786717287.932,608965.366937984,11,3.357,0,json:reported,54.04
26,1786717287.932,608965.366937984,12,3.374,0,json:reported,54.04
26,1786717287.932,608965.366937984,13,3.381,0,json:reported,54.04
26,1786717287.932,608965.366937984,14,3.374,0,json:reported,54.04
26,1786717287.932,608965.366937984,15,3.378,0,json:reported,54.04
26,1786717287.932,608965.366937984,16,3.3770000000000024,1,json:calculated,54.04
