seq,wall_ts,mono_ts,can_id,is_extended,is_remote,is_error,dlc,data_hex,interface
862,1786717279.1546645,608950.69937956,485490496,1,0,0,8,66994E0301000000,can0
863,1786717279.1865253,608950.731245602,773,0,0,0,8,0000000000000000,can0
864,1786717279.1911004,608950.735817852,775,0,0,0,8,1234567856494300,can0
865,1786717279.277001,608950.821719894,435295297,1,0,0,8,007B15DE000474C1,can0
866,1786717279.287498,608950.832217144,435294785,1,0,0,8,400BC10000FFFFFF,can0
867,1786717279.2887952,608950.833518894,435294785,1,0,0,8,41FF4600FFFFFFFF,can0
868,1786717279.294093,608950.838808227,435357505,1,0,0,8,C1012B0C710000FF,can0
869,1786717279.2950687,608950.83978281,435294785,1,0,0,8,400BC10103FFFFFF,can0
870,1786717279.2999706,608950.844686102,435294785,1,0,0,8,41FFFFFFFFFFFFFF,can0
871,1786717279.3007007,608950.845413644,435357505,1,0,0,8,C102070CB60000FF,can0
872,1786717279.3013117,608950.846024977,435294785,1,0,0,8,200BC10203FFFFFF,can0
873,1786717279.3028328,608950.84754856,435294785,1,0,0,8,21FFFFFFFFFFFFFF,can0
874,1786717279.303527,608950.848240769,435357505,1,0,0,8,C1039D0C700000FF,can0
875,1786717279.3041546,608950.848868602,435294785,1,0,0,8,200BC10303FFFFFF,can0
876,1786717279.3047588,608950.849472394,435294785,1,0,0,8,21FFFFFFFFFFFFFF,can0
877,1786717279.3090408,608950.853768435,435357505,1,0,0,8,C1049208000000FF,can0
878,1786717279.310082,608950.854796644,435294785,1,0,0,8,200BC10403FFFFFF,can0
879,1786717279.311146,608950.855865852,435294785,1,0,0,8,21FFFFFFFFFFFFFF,can0
880,1786717279.312006,608950.856729352,435357249,1,0,0,8,C1FFFC00FFFFFFFF,can0
881,1786717279.6942158,608951.238936061,485490497,1,0,0,8,6699BCED26F20100,can0
882,1786717279.6958094,608951.240525894,485490497,1,0,0,8,6699B1ED00DFC105,can0
883,1786717279.6970978,608951.241813352,485490497,1,0,0,8,6699CCEC5C890000,can0
884,1786717279.7008226,608951.245537144,485490497,1,0,0,8,6699CBECBF790000,can0
885,1786717279.7017949,608951.246507852,485490497,1,0,0,8,6699DCECD0DA0000,can0
886,1786717279.7025473,608951.247260186,485490497,1,0,0,8,6699DBEC42780000,can0
887,1786717279.7061868,608951.250902269,485490497,1,0,0,8,6699ECEC458E0000,can0
888,1786717279.7140467,608951.258764644,485490497,1,0,0,8,6699EBEC107E0000,can0
889,1786717279.7149165,608951.259629977,485490497,1,0,0,8,6699FBECAD550000,can0
890,1786717279.8072824,608951.352002894,485490496,1,0,0,8,66998DED7D150000,can0
891,1786717279.8088274,608951.353545477,485490496,1,0,0,8,66998FED01010000,can0
892,1786717279.8101602,608951.354875811,485490496,1,0,0,8,6699DBEDEA100000,can0
893,1786717279.861036,608951.405754811,485490496,1,0,0,8,6699BCED4FE50100,can0
894,1786717279.8627799,608951.407494852,485490496,1,0,0,8,6699B1EDEC8A7A00,can0
895,1786717279.86359,608951.408304144,485490496,1,0,0,8,6699CCEC5C740000,can0
896,1786717279.8643074,608951.409021769,485490496,1,0,0,8,6699CBEC65870000,can0
897,1786717279.8650293,608951.409743936,485490496,1,0,0,8,6699DCECF6710000,can0
898,1786717279.8660085,608951.410723352,485490496,1,0,0,8,6699DBECA8880000,can0
899,1786717279.8667672,608951.411481727,485490496,1,0,0,8,6699ECECF57C0000,can0
900,1786717279.867512,608951.412225477,485490496,1,0,0,8,6699EBEC137A0000,can0
901,1786717279.8699799,608951.414695811,485490496,1,0,0,8,6699FCEC927F0000,can0
902,1786717279.8710234,608951.415743311,485490496,1,0,0,8,6699FBECE94F0000,can0
903,1786717279.982481,608951.527202061,485441761,1,0,0,8,6699152032030000,can0
904,1786717279.9834082,608951.528122477,485442017,1,0,0,8,6699152018030000,can0
905,1786717279.98808,608951.532795227,485490496,1,0,0,8,6699152032030000,can0
906,1786717279.9915047,608951.536220644,485490497,1,0,0,8,6699152018030000,can0
907,1786717280.0099196,608951.554639352,485490657,1,0,0,8,6699FF0FAC260000,can0
908,1786717280.0178063,608951.562527602,485490657,1,0,0,8,66991C20C441FFFF,can0
909,1786717280.1102953,608951.655015477,485490657,1,0,0,8,669902207C150000,can0
910,1786717280.1112404,608951.655955019,485490657,1,0,0,8,669903204C090000,can0
911,1786717280.1785722,608951.723292769,773,0,0,0,8,0000000000000000,can0
912,1786717280.1796224,608951.724337686,775,0,0,0,8,1234567856494300,can0
913,1786717280.331025,608951.875745019,485490497,1,0,0,8,66998FEDDF000000,can0
914,1786717280.5288246,608952.073545478,485490497,1,0,0,8,66998DED7C150000,can0
915,1786717280.594919,608952.139639561,435295296,1,0,0,8,007C15FF000474B8,can0
916,1786717280.6025784,608952.147298769,435294784,1,0,0,8,600BB80000FFFFFF,can0
917,1786717280.6035228,608952.148235644,435294784,1,0,0,8,61FF4A00FFFFFFFF,can0
918,1786717280.6041677,608952.148880603,435357504,1,0,0,8,B801970D4E0000FF,can0
919,1786717280.6047707,608952.149482936,435294784,1,0,0,8,600BB80103FFFFFF,can0
920,1786717280.6052005,608952.149912853,435294784,1,0,0,8,61FFFFFFFFFFFFFF,can0
921,1786717280.6065724,608952.151288019,435357504,1,0,0,8,B802AD0D530000FF,can0
922,1786717280.6074212,608952.152136894,435294784,1,0,0,8,400BB80203FFFFFF,can0
923,1786717280.6087358,608952.153448269,435294784,1,0,0,8,41FFFFFFFFFFFFFF,can0
924,1786717280.609537,608952.154252269,435357504,1,0,0,8,B8033C0C660000FF,can0
925,1786717280.6103096,608952.155023853,435294784,1,0,0,8,400BB80303FFFFFF,can0
926,1786717280.6110325,608952.155746353,435294784,1,0,0,8,41FFFFFFFFFFFFFF,can0
927,1786717280.6117682,608952.156481936,435357504,1,0,0,8,B8040F089B0000FF,can0
928,1786717280.6125278,608952.157242144,435294784,1,0,0,8,400BB80403FFFFFF,can0
929,1786717280.613298,608952.158012228,435294784,1,0,0,8,41FFFFFFFFFFFFFF,can0
930,1786717280.6140401,608952.158753894,435357248,1,0,0,8,B8FFFC00FFFFFFFF,can0
931,1786717280.6147416,608952.159455144,233966912,1,0,0,8,0001FDFFFFFFFFFF,can0
932,1786717280.6942217,608952.238941936,485490497,1,0,0,8,6699BCED8CF20100,can0
933,1786717280.6951594,608952.239873478,485490497,1,0,0,8,6699B1EDDE92E705,can0
934,1786717280.696146,608952.240858936,485490497,1,0,0,8,6699CCEC60890000,can0
935,1786717280.69689,608952.241603811,485490497,1,0,0,8,6699CBECDC790000,can0
936,1786717280.697619,608952.242332769,485490497,1,0,0,8,6699DCEC1CDB0000,can0
937,1786717280.6983633,608952.243076978,485490497,1,0,0,8,6699DBEC59780000,can0
938,1786717280.6992464,608952.243959978,485490497,1,0,0,8,6699ECEC888E0000,can0
939,1786717280.7001333,608952.244848186,485490497,1,0,0,8,6699EBEC2C7E0000,can0
940,1786717280.7014225,608952.246140728,485490497,1,0,0,8,6699FBECAD550000,can0
941,1786717280.777004,608952.321724978,435295297,1,0,0,8,007C15DF000474DF,can0
942,1786717280.7780285,608952.322742811,435294785,1,0,0,8,600BDF0000FFFFFF,can0
943,1786717280.7788143,608952.323814936,435294785,1,0,0,8,61FF4600FFFFFFFF,can0
944,1786717280.7798836,608952.324596853,435357505,1,0,0,8,DF01300C720000FF,can0
945,1786717280.7805426,608952.325255686,435294785,1,0,0,8,600BDF0103FFFFFF,can0
946,1786717280.7811983,608952.325911603,435294785,1,0,0,8,61FFFFFFFFFFFFFF,can0
947,1786717280.7817714,608952.326485103,435357505,1,0,0,8,DF02090CB50000FF,can0
948,1786717280.782424,608952.327137894,435294785,1,0,0,8,400BDF0203FFFFFF,can0
949,1786717280.7832656,608952.327981019,435294785,1,0,0,8,41FFFFFFFFFFFFFF,can0
950,1786717280.7841296,608952.328844269,435357505,1,0,0,8,DF039E0C700000FF,can0
951,1786717280.7874968,608952.332216228,435294785,1,0,0,8,400BDF0303FFFFFF,can0
952,1786717280.7886536,608952.333378936,435294785,1,0,0,8,41FFFFFFFFFFFFFF,can0
953,1786717280.7895522,608952.334268186,435357505,1,0,0,8,DF049108000000FF,can0
954,1786717280.7904978,608952.335213894,435294785,1,0,0,8,400BDF0403FFFFFF,can0
955,1786717280.79618,608952.340895394,435294785,1,0,0,8,41FFFFFFFFFFFFFF,can0
956,1786717280.7969465,608952.341658894,435357249,1,0,0,8,DFFFFC00FFFFFFFF,can0
957,1786717280.8080716,608952.352790561,485490496,1,0,0,8,66998DED7C150000,can0
958,1786717280.8089259,608952.353639644,485490496,1,0,0,8,66998FEDFE000000,can0
959,1786717280.8096433,608952.354357019,485490496,1,0,0,8,6699DBEDF4100000,can0
960,1786717280.861159,608952.405878811,485490496,1,0,0,8,6699BCEDCEDC0100,can0
961,1786717280.8621085,608952.406821478,485490496,1,0,0,8,6699B1ED18977A00,can0
962,1786717280.8628402,608952.407554144,485490496,1,0,0,8,6699CCEC95710000,can0
963,1786717280.863648,608952.408361769,485490496,1,0,0,8,6699CBEC97870000,can0
964,1786717280.8664515,608952.411248894,485490496,1,0,0,8,6699DCEC8F710000,can0
965,1786717280.8672543,608952.411967353,485490496,1,0,0,8,6699DBECB3880000,can0
966,1786717280.8678846,608952.412598269,485490496,1,0,0,8,6699ECECC37C0000,can0
967,1786717280.8684993,608952.413211144,485490496,1,0,0,8,6699EBECF6790000,can0
968,1786717280.868958,608952.413669811,485490496,1,0,0,8,6699FCECF07B0000,can0
969,1786717280.8693678,608952.414080103,485490496,1,0,0,8,6699FBEC3E500000,can0
970,1786717280.9852176,608952.529938436,485490657,1,0,0,8,6699FF0FAC260000,can0
971,1786717280.9893348,608952.534055019,485490657,1,0,0,8,66991C202842FFFF,can0
972,1786717281.1766746,608952.721395186,773,0,0,0,8,0000000000000000,can0
973,1786717281.177931,608952.722644895,775,0,0,0,8,1234567856494300,can0
974,1786717281.1814892,608952.72620852,485441761,1,0,0,8,66990100D0EDFCFF,can0
975,1786717281.1849666,608952.72968252,485441761,1,0,0,8,66990100DCEDFEFF,can0
976,1786717281.1867838,608952.731500728,485441761,1,0,0,8,66990100DAEDFFFF,can0
977,1786717281.1876266,608952.732342061,485441761,1,0,0,8,669901002720FFFF,can0
978,1786717281.1891832,608952.733900645,485490496,1,0,0,8,6699DAED00000000,can0
979,1786717281.1900973,608952.734809561,485490496,1,0,0,8,66992720C2D00300,can0
980,1786717281.235775,608952.780495561,485490496,1,0,0,8,6699DCED7E200000,can0
981,1786717281.2366393,608952.78135327,485490497,1,0,0,8,66990102FC000000,can0
982,1786717281.2371721,608952.78188402,485490496,1,0,0,8,6699DDEDCF830200,can0
983,1786717281.2376294,608952.782341186,485490496,1,0,0,8,6699D0ED730E0000,can0
984,1786717281.2489195,608952.793634936,485490496,1,0,0,8,6699D1EDF9030000,can0
985,1786717281.2497215,608952.794436186,485490496,1,0,0,8,6699D2ED420E0000,can0
986,1786717281.2503972,608952.79511102,485490496,1,0,0,8,6699D3EDB2020000,can0
987,1786717281.2510617,608952.795775895,485490497,1,0,0,8,66990A02FC000000,can0
988,1786717281.2869418,608952.831662353,485490497,1,0,0,8,6699000201000000,can0
989,1786717281.2902994,608952.835018061,485490497,1,0,0,8,6699020200000000,can0
990,1786717281.292105,608952.836820811,485490497,1,0,0,8,6699070200000000,can0
991,1786717281.2930362,608952.837751728,485490497,1,0,0,8,66991E0300000000,can0
992,1786717281.2940342,608952.838751895,485490497,1,0,0,8,66991C0300000000,can0
993,1786717281.294953,608952.839675561,485490497,1,0,0,8,66998DED7C150000,can0
994,1786717281.3313477,608952.87606802,485490497,1,0,0,8,66998FEDDF000000,can0
995,1786717281.3351355,608952.879855061,485490497,1,0,0,8,6699ECED04740000,can0
996,1786717281.3365965,608952.88131252,485490497,1,0,0,8,6699DAED00000000,can0
997,1786717281.5379465,608953.082666145,485490497,1,0,0,8,6699B3ED01000000,can0
998,1786717281.5390205,608953.08373402,485490497,1,0,0,8,6699BCEDCEF20100,can0
999,1786717281.6280696,608953.172790395,502267713,1,0,0,8,80266699501000E8,can0
1000,1786717281.6291676,608953.173883228,502267713,1,0,0,8,81000000FFFFFFFF,can0
1001,1786717281.6326344,608953.177349353,502267713,1,0,0,8,828515AF14000000,can0
1002,1786717281.6335888,608953.178303145,502267713,1,0,0,8,830000C002000000,can0
1003,1786717281.6341357,608953.178848145,502267713,1,0,0,8,8400350900009F01,can0
1004,1786717281.634633,608953.179345186,502267713,1,0,0,8,858A9A1300FFFFFF,can0
1005,1786717281.695435,608953.24015502,485490497,1,0,0,8,6699BCEDA1F20100,can0
1006,1786717281.6964467,608953.24116177,485490497,1,0,0,8,6699B1EDB3F1F105,can0
1007,1786717281.6976004,608953.242317228,485490497,1,0,0,8,6699CCEC89890000,can0
1008,1786717281.698556,608953.243270978,485490497,1,0,0,8,6699CBECB5790000,can0
1009,1786717281.6994596,608953.244173603,485490497,1,0,0,8,6699DCEC61DB0000,can0
1010,1786717281.7003329,608953.245048186,485490497,1,0,0,8,6699DBEC3A780000,can0
1011,1786717281.7012396,608953.245954228,485490497,1,0,0,8,6699ECEC488E0000,can0
1012,1786717281.7021992,608953.246915478,485490497,1,0,0,8,6699EBEC137E0000,can0
1013,1786717281.7030218,608953.247736895,485490497,1,0,0,8,6699FBECB0550000,can0
1014,1786717281.7876606,608953.332380228,485490497,1,0,0,8,66994E0301000000,can0
1015,1786717281.8070245,608953.351757312,485490496,1,0,0,8,66998DED7D150000,can0
1016,1786717281.8085032,608953.353219353,485490496,1,0,0,8,66998FEDFD000000,can0
1017,1786717281.8097885,608953.354502228,485490496,1,0,0,8,6699DBEDEA100000,can0
1018,1786717281.8608243,608953.40554502,485490496,1,0,0,8,6699BCEDB4E00100,can0
1019,1786717281.8618946,608953.406608853,485490496,1,0,0,8,6699B1ED22CD7900,can0
1020,1786717281.8636389,608953.408359603,485490496,1,0,0,8,6699CCEC60770000,can0
1021,1786717281.864702,608953.409418478,485490496,1,0,0,8,6699CBEC44870000,can0
1022,1786717281.8661544,608953.410871062,485490496,1,0,0,8,6699DCEC26720000,can0
1023,1786717281.8670611,608953.411774437,485490496,1,0,0,8,6699DBECB2880000,can0
1024,1786717281.8676815,608953.412394687,485490496,1,0,0,8,6699ECECD97C0000,can0
1025,1786717281.8682303,608953.412941937,485490496,1,0,0,8,6699EBECBA790000,can0
1026,1786717281.8689268,608953.413641645,485490496,1,0,0,8,6699FCECA9790000,can0
1027,1786717281.8744423,608953.419158353,485490496,1,0,0,8,6699FBEC4A500000,can0
1028,1786717281.9913878,608953.536112228,485490657,1,0,0,8,6699FF0FAC260000,can0
1029,1786717281.996088,608953.540809895,485490657,1,0,0,8,66991C206041FFFF,can0
1030,1786717282.095904,608953.640622978,435295296,1,0,0,8,007D15FD000474D6,can0
1031,1786717282.0969195,608953.641634645,435294784,1,0,0,8,800BD60000FFFFFF,can0
1032,1786717282.0976353,608953.64234877,435294784,1,0,0,8,81FF4A00FFFFFFFF,can0
1033,1786717282.0983021,608953.643016437,435357504,1,0,0,8,D6018E0D5A0000FF,can0
1034,1786717282.0989177,608953.643630603,435294784,1,0,0,8,800BD60103FFFFFF,can0
1035,1786717282.1073744,608953.652094937,435294784,1,0,0,8,81FFFFFFFFFFFFFF,can0
1036,1786717282.1083128,608953.653026728,435357504,1,0,0,8,D602AD0D530000FF,can0
1037,1786717282.1091106,608953.65382552,435294784,1,0,0,8,600BD60203FFFFFF,can0
1038,1786717282.1178007,608953.662517978,435294784,1,0,0,8,61FFFFFFFFFFFFFF,can0
1039,1786717282.1188655,608953.663579312,435357504,1,0,0,8,D603260C660000FF,can0
1040,1786717282.119784,608953.664498562,435294784,1,0,0,8,600BD60303FFFFFF,can0
1041,1786717282.120869,608953.665584187,435294784,1,0,0,8,61FFFFFFFFFFFFFF,can0
1042,1786717282.1221302,608953.666845687,435357504,1,0,0,8,D60405089E0000FF,can0
1043,1786717282.1228232,608953.667536562,435294784,1,0,0,8,600BD60403FFFFFF,can0
1044,1786717282.1233828,608953.668096812,435294784,1,0,0,8,61FFFFFFFFFFFFFF,can0
1045,1786717282.1241887,608953.668903395,435357248,1,0,0,8,D6FFFC00FFFFFFFF,can0
1046,1786717282.1894045,608953.734125312,773,0,0,0,8,0000000000000000,can0
1047,1786717282.1929514,608953.737671937,775,0,0,0,8,1234567856494300,can0
1048,1786717282.2769241,608953.821646937,435295297,1,0,0,8,007C15DF00047401,can0
1049,1786717282.2781174,608953.822833478,435294785,1,0,0,8,800B010000FFFFFF,can0
1050,1786717282.2841651,608953.828880353,435294785,1,0,0,8,81FF4600FFFFFFFF,can0
1051,1786717282.2883155,608953.83303577,435357505,1,0,0,8,01012E0C720000FF,can0
1052,1786717282.2892613,608953.833975437,435294785,1,0,0,8,800B010103FFFFFF,can0
1053,1786717282.2899888,608953.834702978,435294785,1,0,0,8,81FFFFFFFFFFFFFF,can0
1054,1786717282.290728,608953.835442603,435357505,1,0,0,8,0102070CB60000FF,can0
1055,1786717282.291366,608953.836079312,435294785,1,0,0,8,600B010203FFFFFF,can0
1056,1786717282.2919638,608953.836677103,435294785,1,0,0,8,61FFFFFFFFFFFFFF,can0
1057,1786717282.29255,608953.837263395,435357505,1,0,0,8,01039D0C710000FF,can0
1058,1786717282.293054,608953.837766228,435294785,1,0,0,8,600B010303FFFFFF,can0
1059,1786717282.304341,608953.849055603,435294785,1,0,0,8,61FFFFFFFFFFFFFF,can0
1060,1786717282.3050642,608953.849779062,435357505,1,0,0,8,01049108000000FF,can0
1061,1786717282.310783,608953.855498645,435294785,1,0,0,8,600B010403FFFFFF,can0
1062,1786717282.3116195,608953.856334062,435294785,1,0,0,8,61FFFFFFFFFFFFFF,can0
1063,1786717282.3124247,608953.85713877,435357249,1,0,0,8,01FFFC00FFFFFFFF,can0
1064,1786717282.3130567,608953.857770187,233966913,1,0,0,8,0001FDFFFFFFFFFF,can0
1065,1786717282.3829105,608953.927627978,485490657,1,0,0,8,669901207C150000,can0
1066,1786717282.386811,608953.931525353,485490657,1,0,0,8,66990E200D000000,can0
1067,1786717282.6939316,608954.238668687,485490497,1,0,0,8,6699BCEDC6F30100,can0
1068,1786717282.6949503,608954.239662854,485490497,1,0,0,8,6699B1EDEFCBF405,can0
1069,1786717282.6963575,608954.24107152,485490497,1,0,0,8,6699CCEC9D890000,can0
1070,1786717282.6971393,608954.241853937,485490497,1,0,0,8,6699CBECC7790000,can0
1071,1786717282.697914,608954.242628812,485490497,1,0,0,8,6699DCECDCDB0000,can0
1072,1786717282.6986732,608954.243386895,485490497,1,0,0,8,6699DBEC45780000,can0
1073,1786717282.6993992,608954.244113354,485490497,1,0,0,8,6699ECEC4E8E0000,can0
1074,1786717282.7001255,608954.24483927,485490497,1,0,0,8,6699EBEC1D7E0000,can0
1075,1786717282.7008317,608954.245545437,485490497,1,0,0,8,6699FBECAD550000,can0
1076,1786717282.776493,608954.321212895,485442017,1,0,0,8,66990100D0EDFCFF,can0
1077,1786717282.7774498,608954.322164312,485442017,1,0,0,8,66990100DCEDFEFF,can0
1078,1786717282.7804122,608954.32512977,485442017,1,0,0,8,66990100DAEDFFFF,can0
1079,1786717282.7814739,608954.326188145,485442017,1,0,0,8,669901002720FFFF,can0
1080,1786717282.784297,608954.329021104,485490497,1,0,0,8,6699DAED00000000,can0
1081,1786717282.7869775,608954.331692354,485490497,1,0,0,8,669927203ED40300,can0
1082,1786717282.8129644,608954.35768452,485490496,1,0,0,8,66998FEDFF000000,can0
1083,1786717282.8138676,608954.35858127,485490496,1,0,0,8,6699DBEDF4100000,can0
1084,1786717282.8586771,608954.403396562,485490497,1,0,0,8,6699DCED36110000,can0
1085,1786717282.8600829,608954.404796437,485490497,1,0,0,8,6699DDEDBC280000,can0
1086,1786717282.8610537,608954.405767395,485490497,1,0,0,8,6699D0ED38080000,can0
1087,1786717282.8632467,608954.407964145,485490497,1,0,0,8,6699D1ED29010000,can0
1088,1786717282.8650217,608954.409737812,485490497,1,0,0,8,6699D2ED35090000,can0
1089,1786717282.8665764,608954.411293437,485490497,1,0,0,8,6699D3EDE8000000,can0
1090,1786717282.8678975,608954.412614229,485490496,1,0,0,8,6699BCED25E40100,can0
1091,1786717282.86928,608954.413994312,485490496,1,0,0,8,6699B1ED9D457900,can0
1092,1786717282.8703105,608954.415023687,485490496,1,0,0,8,6699CCECE4780000,can0
1093,1786717282.8709812,608954.415693229,485490496,1,0,0,8,6699CBEC3F870000,can0
1094,1786717282.8718746,608954.416590312,485490496,1,0,0,8,6699DCEC81710000,can0
1095,1786717282.87421,608954.418927437,485490496,1,0,0,8,6699DBECCA880000,can0
1096,1786717282.87579,608954.420504354,485490496,1,0,0,8,6699ECEC927C0000,can0
1097,1786717282.8765697,608954.421283729,485490496,1,0,0,8,6699EBEC2A790000,can0
1098,1786717282.8771365,608954.421848854,485490496,1,0,0,8,6699FCECB57D0000,can0
1099,1786717282.877606,608954.42231702,485490496,1,0,0,8,6699FBECCB4F0000,can0
1100,1786717282.9824073,608954.527128479,502267713,1,0,0,8,A0266699501000E8,can0
1101,1786717282.9945378,608954.539257395,502267713,1,0,0,8,A1000000FFFFFFFF,can0
1102,1786717282.9969084,608954.541626687,502267713,1,0,0,8,A28515AF14000000,can0
1103,1786717282.999412,608954.544130229,502267713,1,0,0,8,A30000C002000000,can0
1104,1786717283.0034168,608954.548134395,502267713,1,0,0,8,A400350900009F01,can0
1105,1786717283.0042791,608954.548993437,502267713,1,0,0,8,A58A9A1300FFFFFF,can0
1106,1786717283.0049987,608954.549712187,502267713,1,0,0,8,C0286699A0100013,can0
1107,1786717283.013529,608954.558243687,502267713,1,0,0,8,C1002B0034003000,can0
1108,1786717283.0142274,608954.558941145,502267713,1,0,0,8,C259006601340272,can0
1109,1786717283.014888,608954.559601895,502267713,1,0,0,8,C30148055799FB98,can0
1110,1786717283.0179276,608954.562643562,502267713,1,0,0,8,C48A9A9E5CFFFFFF,can0
1111,1786717283.0222352,608954.56695302,502267713,1,0,0,8,C5FFFFFFFFFFFFFF,can0
1112,1786717283.0233502,608954.568065812,485441761,1,0,0,8,6699152030030000,can0
1113,1786717283.0243337,608954.569048354,485490496,1,0,0,8,6699152030030000,can0
1114,1786717283.0250967,608954.569811229,485442017,1,0,0,8,669915201A030000,can0
1115,1786717283.0270686,608954.571784562,485490497,1,0,0,8,669915201A030000,can0
1116,1786717283.0278802,608954.57259527,485490657,1,0,0,8,6699FF0FAC260000,can0
1117,1786717283.0286598,608954.573374187,485490657,1,0,0,8,66991C20B843FFFF,can0
1118,1786717283.0947363,608954.639456187,485490657,1,0,0,8,669902207B150000,can0
1119,1786717283.1484401,608954.693160729,485490496,1,0,0,8,66998DED7C150000,can0
1120,1786717283.1811142,608954.725837437,773,0,0,0,8,0000000000000000,can0
1121,1786717283.1823747,608954.727090354,775,0,0,0,8,1234567856494300,can0
1122,1786717283.2823322,608954.827052771,485490497,1,0,0,8,66998FEDE0000000,can0
1123,1786717283.5518599,608955.096580229,485490496,1,0,0,8,66990102FC000000,can0
1124,1786717283.5527935,608955.097506812,485490496,1,0,0,8,66990A02FC000000,can0
1125,1786717283.5951006,608955.139820354,435295296,1,0,0,8,007C1500010474F4,can0
1126,1786717283.5961351,608955.140849604,435294784,1,0,0,8,A00BF40000FFFFFF,can0
1127,1786717283.5970137,608955.141728062,435294784,1,0,0,8,A1FF4A00FFFFFFFF,can0
1128,1786717283.5978894,608955.142605562,435357504,1,0,0,8,F401830D580000FF,can0
1129,1786717283.5988092,608955.143523854,435294784,1,0,0,8,A00BF40103FFFFFF,can0
1130,1786717283.5995743,608955.144288062,435294784,1,0,0,8,A1FFFFFFFFFFFFFF,can0
1131,1786717283.6004264,608955.145141021,435357504,1,0,0,8,F402AE0D530000FF,can0
1132,1786717283.601174,608955.145887896,435294784,1,0,0,8,800BF40203FFFFFF,can0
1133,1786717283.6019106,608955.146624312,435294784,1,0,0,8,81FFFFFFFFFFFFFF,can0
1134,1786717283.603427,608955.148140979,435357504,1,0,0,8,F403220C670000FF,can0
1135,1786717283.6041698,608955.148884229,435294784,1,0,0,8,800BF40303FFFFFF,can0
1136,1786717283.6052349,608955.149949479,435294784,1,0,0,8,81FFFFFFFFFFFFFF,can0
1137,1786717283.606151,608955.150865562,435357504,1,0,0,8,F4040408930000FF,can0
1138,1786717283.6068833,608955.151597437,435294784,1,0,0,8,800BF40403FFFFFF,can0
1139,1786717283.607759,608955.152472979,435294784,1,0,0,8,81FFFFFFFFFFFFFF,can0
1140,1786717283.6086051,608955.153320146,435357248,1,0,0,8,F4FFFC00FFFFFFFF,can0
1141,1786717283.6094234,608955.154142062,485490496,1,0,0,8,6699000201000000,can0
1142,1786717283.6102989,608955.155020104,485490496,1,0,0,8,6699020200000000,can0
1143,1786717283.6112044,608955.155919021,485490496,1,0,0,8,6699070200000000,can0
1144,1786717283.6129513,608955.157665687,485490496,1,0,0,8,66991E0300000000,can0
1145,1786717283.6135495,608955.158262146,485490496,1,0,0,8,66991C0300000000,can0
1146,1786717283.6141233,608955.158836021,485490496,1,0,0,8,66998DED7C150000,can0
1147,1786717283.6489239,608955.193644021,485490496,1,0,0,8,66998FED00010000,can0
1148,1786717283.6498668,608955.194581687,485490496,1,0,0,8,6699ECED04740000,can0
1149,1786717283.6529047,608955.197624187,485490496,1,0,0,8,6699DAED00000000,can0
1150,1786717283.6948454,608955.239562937,485490497,1,0,0,8,6699BCED19F50100,can0
1151,1786717283.6959555,608955.240670104,485490497,1,0,0,8,6699B1EDCA94F505,can0
1152,1786717283.6977386,608955.242454687,485490497,1,0,0,8,6699CCEC268A0000,can0
1153,1786717283.698946,608955.243659979,485490497,1,0,0,8,6699CBECC3790000,can0
1154,1786717283.6999948,608955.244707854,485490497,1,0,0,8,6699DCECCADC0000,can0
1155,1786717283.7005296,608955.245242646,485490497,1,0,0,8,6699DBEC42780000,can0
1156,1786717283.701036,608955.245749229,485490497,1,0,0,8,6699ECEC508E0000,can0
1157,1786717283.7014956,608955.246206812,485490497,1,0,0,8,6699EBEC167E0000,can0
1158,1786717283.7056363,608955.250355062,485490497,1,0,0,8,6699FBECAC550000,can0
1159,1786717283.7326565,608955.277376729,502267713,1,0,0,8,E0266699501000E8,can0
1160,1786717283.7337952,608955.278510646,502267713,1,0,0,8,E1000000FFFFFFFF,can0
1161,1786717283.7348318,608955.279547271,502267713,1,0,0,8,E28515AF14000000,can0
1162,1786717283.7381177,608955.282834854,502267713,1,0,0,8,E30000C002000000,can0
1163,1786717283.7389734,608955.283687354,502267713,1,0,0,8,E400350900009F01,can0
1164,1786717283.7397377,608955.284453062,502267713,1,0,0,8,E58A9A1300FFFFFF,can0
1165,1786717283.7519395,608955.296658812,502267713,1,0,0,8,00286699A0100013,can0
1166,1786717283.7529109,608955.297624896,502267713,1,0,0,8,01002B0034003000,can0
1167,1786717283.755251,608955.299975354,502267713,1,0,0,8,0259006601350272,can0
1168,1786717283.7569351,608955.301651062,502267713,1,0,0,8,030148055799FB98,can0
1169,1786717283.7598548,608955.304569187,502267713,1,0,0,8,048A9A9E5CFFFFFF,can0
1170,1786717283.7605765,608955.305290229,502267713,1,0,0,8,05FFFFFFFFFFFFFF,can0
1171,1786717283.7767923,608955.321515062,435295297,1,0,0,8,007C15E00004741F,can0
1172,1786717283.7778652,608955.322577812,435294785,1,0,0,8,A00B1F0000FFFFFF,can0
1173,1786717283.778812,608955.323526479,435294785,1,0,0,8,A1FF4600FFFFFFFF,can0
1174,1786717283.7795033,608955.324216521,435357505,1,0,0,8,1F012D0C720000FF,can0
1175,1786717283.7802587,608955.324970521,435294785,1,0,0,8,A00B1F0103FFFFFF,can0
1176,1786717283.7813003,608955.326014771,435294785,1,0,0,8,A1FFFFFFFFFFFFFF,can0
